Date,A,B,C,D,E,F,G,H,I,J,K,L,M,N
20121122,8.1,9,3.2,1016.97,83.42,5.1,10.5,3.8,1.2,11.7,0,6,6.017,0
20121123,5.6,8.3,5.5,1015.01,89.96,3.8,7.9,3.2,0.2,9.1,2.2,6,0.75,0
20121124,3.4,7.8,7.6,1017.78,99.63,2.1,4.5,0.1,-1,7.6,1.3,6,0,0
20121125,8.1,8.8,6.8,1005.5,81.83,7.3,12.1,4.2,3.9,16.9,1,6,0.55,0
20121126,7.8,8.6,6.2,1004.43,81.5,4.9,9.9,6,4.6,13.4,2,6,5.15,0
20121127,7.2,9.2,7.1,1002.47,90.5,2.5,9.2,4.4,1.5,6.8,0,6,0.3,0
20121128,4.6,8.2,7.6,1003.74,96.63,1.5,5.4,2.9,1.1,7,0.4,6,0,0
20121129,3,6.9,7.3,1000.64,90.63,3.8,4.4,1.5,0.1,9.6,0.6,6,0,0
20121130,0.5,5.5,4.4,1005.4,87.96,2.6,2.7,-1.8,-4.2,6.8,1.7,8,6.55,0
20121201,3,7,7.7,1007.13,92.29,3.9,4.5,0.9,0.1,10,0.5,8,0,0
20121202,1.5,6.1,7.8,1007.21,89.04,2.8,2.8,-1.9,-4.6,7,0,8,0,0
20121203,0,5.5,5.9,1006.06,90,3.9,2.7,-3.1,-5.7,10,2.5,8,1.517,0
20121204,3,7,7.4,990.75,92,5.8,5.3,-2.1,-2.7,12.9,5.3,8,0,0
20121205,-2.8,4.2,5.8,998.1,83.92,3.6,0.4,-4.8,-6.9,8.5,1,7,2.267,0
20121206,-3.7,4.2,3.1,1006.81,88.96,3.4,0.1,-7,-13.4,9.6,0,0,5.35,4
20121207,-3.6,4.1,2.7,1007.8,88.29,3.7,-1.2,-9,-14.9,8.4,0,0,5.7,3
20121208,-6.3,3.7,5.7,1018.01,95.71,1.3,-2.1,-12.1,-16.7,3.9,2.8,7,0,3
20121209,0.9,6.4,7.7,1004.02,97.17,5,3.5,-2.1,-2.3,12.4,7.8,8,0.233,8
20121210,0.7,6.2,8,1006.29,95.96,3.5,1.7,-0.3,-0.9,11.2,3.2,8,0,7
20121211,-3.9,4,3.5,1020.4,86.17,3.5,-0.1,-10.5,-16,9.9,0,7,2.767,6
20121212,-4.9,4.1,6.5,1017.52,95,1.9,-2.6,-9.6,-11.6,5.8,0,7,1.683,5
20121213,-2.1,4.9,6.1,1011.45,92.71,3.3,-0.5,-4.4,-6.7,8.6,0,7,1.283,5
20121214,-2.5,4.7,7.3,1002.63,91.25,5.3,1.1,-5.4,-7.3,14,7.5,6,0,5
20121215,4.1,7.7,6.3,996.38,93.46,4.2,7.6,1,0.4,11.1,1.1,6,2.267,2
20121216,5.6,8.6,7.5,1001.03,95.08,3.1,7.2,3.9,2.5,5.7,0.4,6,0,0
20121217,5,8.4,7.5,1003.34,95.96,2.5,5.9,3.5,2.8,5,4.8,6,0.017,0
20121218,3.6,7.7,8,1011.13,96.58,2,4.2,3.1,2.9,5,4.7,6,0,0
20121219,2.9,7.1,8,1022.57,94.25,2.8,4,2,1.7,6.1,0.2,6,0,0
20121220,1.9,6.5,8,1020,92.5,5,2.5,1.2,0.6,11.1,0,6,0,0
20121221,-0.9,4.7,7.9,1014.83,81.25,5.7,1.3,-3.4,-3.3,12.4,0,7,0,0
20121222,-2.6,4.7,8,1014.81,92.75,4.7,-1.2,-3.7,-3.5,9.4,1.7,8,0,0
20121223,1.4,6.6,7.6,1002.8,96.08,4.6,7.2,-1.2,-1.4,11.8,9.9,8,0,1
20121224,7.3,9.4,6.7,1000.88,92.21,4.5,12.2,4.7,2.5,14.8,3.1,6,0,0
20121225,7.6,9.3,7.4,994.68,89.33,4.2,12,5.7,4.4,16.2,10,6,0,0
20121226,6.8,8.5,6.8,999.94,86.08,5.9,8.3,5.1,3.7,12.9,5.6,6,0.833,0
20121227,5.6,7.9,5.8,999.06,84.83,5.7,8.1,-2.2,-4.2,16.1,1.7,6,0.033,0
20121228,-0.9,4.7,5.1,1020.55,81.67,3.5,5.2,-6.1,-8.9,9.1,1,6,4.083,0
20121229,8.7,9.5,6.8,1010.81,84.38,6.4,10.8,5.2,4.3,13.2,0.4,6,1.45,0
20121230,7.1,8.2,5.9,1006.12,81.17,7,10.7,4.7,3.5,15.3,2.9,6,1.05,0
20121231,8.6,9,7.9,1004.82,81.08,8.6,10,6.2,5.4,17.2,1.6,6,0,0
20130101,7.1,9.1,6.9,999.35,90.25,5.3,9.3,3.9,2.2,14.7,6.3,6,0,0
20130102,5.6,8,6.5,1014.12,88.08,4.9,7.3,3.8,2.2,11.4,2.6,6,1.567,0
20130103,8,9.9,7.2,1020.63,92.33,6.3,9.8,5.8,4.7,13.5,1.7,6,0,0
20130104,8,10,7.6,1025.27,92.71,6.6,9.6,5.8,4.6,16.3,5.2,6,0,0
20130105,7.1,9.8,7.9,1026.69,97.21,4.2,7.8,5.7,5.4,9.5,0.9,6,0,0
20130106,6.9,9.5,7.9,1023.3,95.83,4.5,8,5.8,5.3,10.4,1.1,6,0,0
20130107,6,8.9,7.9,1024.56,94.42,2.5,7.4,5.3,4.8,6.1,1.9,6,0,0
20130108,7.1,9.8,7.9,1019.88,96.46,2.6,7.6,6.6,6.2,7,5.2,6,0,0
20130109,6.9,9.5,7.7,1013.88,95.38,4,7.8,5,3.8,9.6,6.3,6,0,0
20130110,2.7,6.4,7.5,1008,85.96,4.1,5.3,-0.7,-2.5,9.9,4.2,8,0.05,0
20130111,-0.6,4.9,6,1013.7,83.33,3.5,0.3,-2.8,-5,7.1,0,7,0,1
20130112,-2,4.6,5.5,1018.15,87.04,1.6,0.6,-5.4,-6.7,4.5,0.1,7,2.833,1
20130113,-1.9,4.6,6.4,1019.55,86.88,2.5,-0.1,-4.4,-6.3,6.8,0.1,7,0.65,0
20130114,-4,4,7.8,1013.49,88,3.1,-3.1,-5.7,-9.8,6.8,0.1,7,0,1
20130115,-5.8,3.6,4.7,1008.66,90.71,1.8,-3.4,-9.7,-14.8,5.2,0,0,2.65,2
20130116,-5.4,3.8,7.8,1011.1,92.38,2.2,-2.8,-6.9,-7.8,4.7,0,7,0,2
20130117,-1.7,4.7,7.3,1016.84,86.42,2.4,-0.7,-3.4,-4.2,6,0.1,7,0.267,2
20130118,-1.2,4.7,7.8,1012.95,84,3.9,-0.3,-3,-4,12,0,7,0,2
20130119,-4.7,3.4,4.8,1004.6,77.63,5.2,-2.9,-7.2,-9.3,12.2,0,0,0.35,2
20130120,-3.7,3.9,6.2,1002.15,82.04,4.2,-1.1,-7.6,-9.1,10.8,0,0,0.367,1
20130121,-2.7,3.6,7.2,1003.15,71.04,6.8,-1.2,-4.4,-5,13.7,0.3,7,0.433,1
20130122,-4.9,3.6,7.4,1007.7,85.92,3.6,-4.1,-5.9,-8.8,9,0,7,0,2
20130123,-4.1,3.9,5.6,1010.15,86.54,2.1,0.1,-11.3,-15,7.1,0,7,4.017,3
20130124,-1.9,4.6,7,1014.45,86.67,2.6,-0.4,-4.2,-7.2,6.5,0,7,0,3
20130125,-3.2,3.6,4.5,1019.37,75.42,3.5,-0.9,-7.1,-8.2,10.1,0,0,5.483,3
20130126,-5,3.7,7.2,1009.23,86.75,5.7,0.2,-8.7,-9.1,11.4,0.5,8,0.4,2
20130127,1.7,6.5,7.7,1000.1,93.29,5.4,3.6,0.2,-0.1,12,5.4,8,0,4
20130128,3.1,6.9,6,1005.83,90.13,5.6,4.3,1.3,0.1,14.6,1.9,8,0.3,1
20130129,6.5,8.7,7.5,1000.45,89.17,5.8,10.6,2.4,1.4,14.7,8.7,8,0.183,0
20130130,9,10.3,7.2,997.09,89.13,6.7,11.5,6.7,5.1,18.7,10.3,6,0.233,0
20130131,6.6,7.4,7.3,1000.53,75.5,9.2,7.6,5.6,4.4,22.7,6.8,6,0.2,0
20130201,5.1,7.7,7.6,996.45,87.46,4.4,6.7,2.7,2.4,20.6,5.2,6,0,0
20130202,2.1,6.1,5.8,998.89,85.21,4.1,3.3,0.3,-2,11.5,0.1,6,4.583,0
20130203,2.1,6.4,6.6,1006.33,90.17,4.8,4,0.2,-1.3,13.4,4.2,8,0,0
20130204,5.2,7.4,7,999.32,84,6.6,7.5,2.6,0.7,18.5,3.7,6,0.1,0
20130205,2,6.3,7,992.43,89.58,5.3,5.4,0.2,-0.3,16.7,8.9,8,0.017,0
20130206,1.1,6.1,6.8,995.41,92.29,3.7,2.9,-0.9,-2.5,8.5,2.1,8,0.05,2
20130207,0.3,5.6,7.5,1004.8,90.29,2.8,1.1,-0.5,-1.2,6.2,0.1,7,0.1,1
20130208,-0.5,5.3,7.3,1010.92,89.71,3.3,0.3,-2.2,-3.9,6.7,0.5,7,0.05,0
20130209,-1,4.7,7.5,1016.07,82.67,2.5,-0.1,-2.3,-3.5,5.1,0,7,0,0
20130210,-2.7,4.4,5,1013.22,88.29,3.1,0.9,-6,-8.4,8.6,0,7,2.833,0
20130211,-2.3,4,3.3,1010.75,78.13,5.3,0.7,-5.8,-6.9,11.4,0,7,6.45,0
20130212,-0.6,5.1,7.5,1014.59,87.46,2.9,0.7,-1.9,-2.6,7.2,0.5,7,0.317,0
20130213,-1.5,4.7,6.7,1023.25,84.88,1.8,0.2,-3.7,-6,5.5,0.1,7,0.1,1
20130214,-1.7,4.4,2.5,1020.36,81.71,5.2,1.4,-4.4,-6.4,13.6,0,0,7.633,0
20130215,-0.2,5.2,6.9,1016.44,86.17,4,2.1,-3,-4.4,8.1,0,7,0.533,0
20130216,1.4,6.4,8,1021.63,94.58,1.9,2.5,0.7,0.2,4.3,0,0,0,0
20130217,2.1,6,7.9,1023.95,85.46,2.3,3.9,0.9,0.3,4.7,0,0,0,0
20130218,1.8,6,7.9,1019.83,85.83,2.2,3.6,0.4,-0.5,7,4.7,8,0,0
20130219,0.7,5.6,6.5,1015.2,86.67,3.8,2.2,-2.7,-4.2,10.8,0.3,8,0,0
20130220,-0.4,4.4,6.5,1024.17,74.29,3.6,1.7,-2.9,-4.1,10.8,0,7,0.95,0
20130221,-0.8,4.1,6.7,1024.3,70.96,4,0.8,-2.7,-3.5,10,0,7,1.467,0
20130222,-1.8,3.9,5.9,1020.48,72.21,4.5,0.1,-4.3,-5.4,11,0,7,1.55,0
20130223,-0.7,4.5,7,1017.38,77.63,5.1,0.9,-4.7,-6.1,16.7,0.9,7,0.533,0
20130224,0.8,6.1,8,1016.08,93.79,4.6,1.7,-0.4,-0.7,10.7,0.5,8,0,1
20130225,1.9,6.5,8,1023.3,92.33,4.6,2.8,1.3,0.9,10.1,0.1,6,0,0
20130226,1.5,6.1,8,1031.75,89.83,4,2.1,1.1,0.8,8.5,0,6,0,0
20130227,2,5.4,6.4,1031.85,77.33,2.1,6.7,-2,-4.1,6.8,0,0,5.333,0
20130228,0.2,6.1,7.1,1025.55,98,2.7,3.7,-4.1,-5,10.6,0,6,0,0
20130301,2.5,6.3,4.5,1021.57,86.29,3.6,6.7,-2.3,-5.1,9.6,0,0,4.45,0
20130302,0.5,5.9,7.8,1021.18,93.58,3.7,3.2,-1.7,-1.8,10.8,0.2,6,0,0
20130303,3.1,6.2,4.5,1019.14,81.25,4.4,6.4,-2.6,-5.6,10.8,0,0,2.267,0
20130304,1.7,5.7,2.9,1019.69,83.33,2,8.1,-4,-6.7,8.3,0,0,5.967,0
20130305,6.1,5.6,1.7,1009.92,61.75,3.1,14.6,-0.3,-4.7,7,0,0,10.483,0
20130306,5,6,1.8,1004.76,71.58,2.4,13.8,-1.8,-5.4,7.9,0,0,9.633,0
20130307,3.9,5.8,6,1004.97,71.96,6.4,8,1.2,0.1,14.3,0.7,8,3.617,0
20130308,2.2,5.3,7.9,1006.33,73.58,6.4,4.4,0.2,-0.3,12.8,1,8,0.017,0
20130309,0.4,4.9,7.8,1004.13,79.33,6.5,1.9,-1.6,-1.4,13.9,7.9,7,0,0
20130310,-2.1,4.5,7.7,1003.64,86.33,7.1,-1.4,-3.1,-3.4,16.4,0.9,7,0.067,16
20130311,-3.9,4.2,7.8,1008.45,90.71,4.5,-2.4,-5.2,-5.9,11.9,1.3,7,0.083,18
20130312,-5.6,2.9,2.3,1006.61,73.13,2,-0.9,-11.3,-18.7,6.7,0,0,10.35,28
20130313,-4.9,3.6,5.3,1003.63,82.08,2.4,-0.8,-12.4,-19.9,7.6,1.6,7,1.417,21
20130314,-2.5,4.2,5.4,1009.08,82.5,2.3,0.3,-8.9,-14.9,7.5,0,7,4.667,21
20130315,-3.8,3.2,1.7,1013.66,70.38,2,1.9,-11.7,-17.6,7.8,0,0,9.783,19
20130316,0.2,3.9,7.2,1011.3,63.42,6.7,3.9,-4.3,-6.7,14.2,0,7,0.3,13
20130317,1,3.6,7.5,1004.1,55.5,8.1,2.4,-1.2,-2.2,16.4,1.9,7,2.617,8
20130318,-1,4.9,8,997.38,85.67,6.2,1.1,-1.8,-2.2,15,0.1,7,0,13
20130319,-0.9,5.1,7.8,998.75,88.83,3.3,0.5,-2.6,-3.3,9.8,0.7,7,0,12
20130320,-0.8,4.8,7.4,1006.21,83.5,3.1,0.9,-3,-3.4,10.4,0,7,0.067,13
20130321,-1.1,4.7,7.3,1016.95,83.88,2.7,0.6,-3.6,-5,7.1,0,7,0.15,13
20130322,-2.1,4.1,5.9,1022.7,78.33,5.5,0.3,-5.4,-7.1,13.2,0,7,4.517,11
20130323,-4.6,2.5,4.6,1025.78,57.75,7.5,-1.9,-7,-9.2,17.7,0,0,10.9,10
20130324,-3,3.2,2.7,1024.86,65.21,6.3,0.9,-7,-9.7,14.1,0,0,11.467,10
20130325,-2,3.5,1.4,1021.98,67.67,7,1,-4.6,-6.3,16,0,0,11.1,8
20130326,-1.4,3.9,3.5,1018.23,71.17,5.4,2.5,-4.7,-6,13.5,0,7,5.967,8
20130327,-1.1,3.9,3.8,1015.98,70.29,4.9,3.1,-6.2,-7.3,12.2,0,0,11.35,6
20130328,-0.5,4.2,6.8,1012.08,72,4.4,1,-2.2,-3.2,9.3,0.3,7,0.783,5
20130329,-0.1,5.3,8,1006.78,87.83,2.6,1.3,-1.5,-1.8,6.6,0.1,7,0,6
20130330,0.5,5.2,7.5,1007.32,81.58,2.3,2.4,-1.1,-1.8,6.4,0.1,7,0.9,4
20130331,0.6,4.3,3.7,1011.86,69.54,2.9,4.7,-5.3,-6.3,10.5,0,7,8.233,3
20130401,0.1,3.7,0.4,1011.63,63.92,2.6,5.4,-6.8,-8.9,8.8,0,0,12.133,0
20130402,0.7,4,0.3,1015.54,65.08,3,6.5,-6.2,-8.4,10.9,0,0,12.3,0
20130403,1,4.3,2.3,1019.55,66.38,4.7,6.1,-3.3,-4.1,12,0,0,8.167,0
20130404,1.6,4.9,4,1015.66,71.88,4.7,6,-1.6,-3.2,10.8,0,0,9.2,0
20130405,1,5.5,7.2,1012.81,83.17,3.5,3.4,-2,-3.2,9.2,0,8,0,0
20130406,3.4,4.3,4.4,1018.18,58.17,2.5,8.9,-2.9,-4.6,7.4,0,0,10.383,0
20130407,2.4,5.6,4.5,1018.53,78.63,2.7,7.8,-3.1,-6.1,8.7,0,0,5.1,0
20130408,2.5,5.4,5.2,1010.36,76.25,3.2,7.8,-3,-6,9.5,0,0,6.35,0
20130409,5.1,5.6,6.5,1004.17,64.71,5.5,9.7,0.2,-1.3,12.1,0.4,6,5.117,0
20130410,5.2,7.9,7.7,1003.43,88.29,3.8,7.2,3.3,0.7,9,2.7,6,0,0
20130411,7.2,9.7,7.8,998.84,94.67,3,9.4,4.4,3.5,9.2,2.2,6,0,0
20130412,8.5,9.5,7.2,998.35,86.25,3.4,12.5,6.4,5.7,9.6,2.3,6,1.283,0
20130413,6.7,8.9,5.9,1011.39,90.96,3.9,8,3,-0.4,12,1.3,6,0,0
20130414,11.5,10.4,6.5,1020.6,76.25,4.4,16.8,2.9,0.1,9.8,0,0,1.633,0
20130415,15.4,12,5.4,1017.32,70.25,4,22.3,10.4,8,10.3,2,6,7.683,0
20130416,13.9,11,5.5,1016.34,71.96,3.2,20.1,7.5,5.7,13.4,0,6,5.85,0
20130417,14.1,11.3,5.5,1017.43,70.92,4,19,7.3,3.9,10.2,0,6,7.783,0
20130418,15.4,8.2,4.3,1010.21,47.38,6.4,18.9,8.4,6,19.5,0,0,7.283,0
20130419,8.7,7.7,4.1,1019.31,68.75,5.7,13.2,2.8,0.3,12.9,0,6,5.467,0
20130420,6.5,5.8,1,1028.8,63.29,2.9,12.5,0.4,-3.3,9,0,0,12.5,0
20130421,9.6,6.5,4.8,1020.08,58.04,3.2,15.5,0.8,-2.2,10.1,0.1,6,8.983,0
20130422,10.9,6.8,4.9,1013.13,53.79,2.7,15.1,5.3,1.9,9.2,0,6,6.65,0
20130423,10.1,8.4,6.3,1015.18,67.21,4.9,14.4,6.7,2.7,12.3,0,6,1.9,0
20130424,12.8,9.4,6.5,1021.14,65.5,4.7,20.5,4.9,1.8,12.6,0,6,7.067,0
20130425,14.1,11.7,6.8,1019.71,74.29,2.5,20.4,8.6,8.9,8.1,0.4,6,3.5,0
20130426,9.3,10.8,7.2,1007.9,91.33,2.8,16.2,5.4,5.4,7.5,12.3,6,0,0
20130427,6.3,7.3,6,1009.2,77.96,3.7,10.5,1.9,-1.2,11,0,0,3.167,0
20130428,6.8,6.3,2.8,1013.63,66.58,2.4,12.2,-1.6,-4.3,8.7,0,0,12.05,0
20130429,8.4,7.3,4.8,1012.68,67.25,5.1,11.6,4.1,0.3,15,1,6,5.383,0
20130430,8.3,6.9,5,1021.08,64.25,4.2,13.6,2.2,-1.2,11.1,0,0,9.733,0
20130501,8.6,5.9,3.5,1023.87,57.04,2.4,16,-1.1,-3.9,8,0,0,13.5,0
20130502,10.4,6.1,6,1021.25,49.38,4.2,15.3,5.7,4.7,10.5,0,0,3.367,0
20130503,12.3,6,3.8,1017.42,42.5,2.6,18.7,6.6,4.4,6.9,0,0,11.633,0
20130504,13.2,8.7,0.7,1014.72,58.79,3.8,20.5,6,2,12.3,0,0,12.9,0
20130505,13.1,9.3,1.5,1020.97,64.75,3,19.4,5.2,1.6,11.7,0,0,10.717,0
20130506,15.2,10.6,4.2,1019.97,63.29,2.1,22.4,8.4,4.5,5.9,0,6,5.85,0
20130507,14.4,12.1,5.2,1016.09,75.13,2.9,21.8,8.1,5.3,10.9,14.8,6,5.4,0
20130508,16.3,14.2,6.3,1009.64,78,3.7,21.4,11.1,10.6,11.9,2.7,6,6.183,0
20130509,14.8,14.1,5.8,1009.69,83.88,2.4,18.6,10,8.5,13.1,1.2,6,3.267,0
20130510,13.4,10.1,5.5,1010.15,67.21,4.4,17.3,9,6.5,14.9,0,6,6.583,0
20130511,12.2,10,5.3,1010.88,71.46,4.4,17.3,7.5,5.2,16.4,0.4,6,4.517,0
20130512,10.1,9.5,5.8,1009.99,77.42,3.7,12.8,5.9,2.3,9.4,0.1,6,3.617,0
20130513,9.4,10,6.8,1009.18,85.04,3.7,12.8,5.5,2.6,12.2,3.6,6,1.917,0
20130514,11.2,8.7,6.6,1006.59,66.96,4.4,14.7,7,5.3,11.3,0,6,5.883,0
20130515,15.7,12.2,5.9,1000.55,70.71,4.9,24.5,10.6,8.9,20.8,13.1,8,6.733,0
20130516,16.2,14.8,6.5,998.42,81.25,3.2,21.1,10.5,9.5,10.2,0,6,6.1,0
20130517,20,15.7,4.8,997.58,68.42,3,24.9,12.1,11.9,10.6,2.1,6,8.7,0
20130518,11.1,12.5,8,1004.93,94.38,3.2,12.3,9.9,9.9,6.8,22.5,6,0,0
20130519,10.9,12.2,8,1007.72,93.13,2.1,12.3,9.6,9.7,5.4,0,6,0,0
20130520,13.2,13.9,7.8,1005.8,91.25,1.6,16.1,11.4,11.4,5.4,3.2,6,0.05,0
20130521,12.2,13.4,8,1005.8,94.38,3.1,13.3,10.3,10.2,8,47.1,6,0,0
20130522,8.5,9.4,7,1002.72,84.13,7,10.3,5.9,4.2,20.2,8.1,6,0,0
20130523,7.4,8.1,6.6,1005.51,79.13,3.7,11.3,4.7,3.6,9.3,2.7,6,2.767,0
20130524,7.7,8.7,7,1009.74,83.21,3.1,11.2,4.2,4.4,7.9,1.5,6,2.417,0
20130525,8.8,10.7,7.5,1008.7,93.58,3,11.3,6.2,4.4,9.4,13.7,6,0,0
20130526,12.2,13.3,7.8,1002.4,93.5,3.2,15,10.3,9.9,8.9,14.6,6,0,0
20130527,12.5,12.6,7,1005.59,87.33,2.1,16.4,9.7,7.3,8.3,0,6,2.7,0
20130528,13.1,12.8,7,1003.56,85.17,2.8,18.3,8.8,9.2,9.6,0.4,6,4.45,0
20130529,13.3,13,7,998.11,85.46,2.5,17.1,10.7,10.7,7.5,5.3,6,2.65,0
20130530,15,14.3,6.4,1004.95,83.88,2.2,19.8,11.6,10.5,9.5,3.2,6,4.633,0
20130531,17.8,14.2,4.3,1005.19,70.58,4.1,21.9,12.3,11.3,10.9,0,0,14.083,0
20130601,14.2,14.5,7.7,1009.82,88.83,4.7,16.2,10.6,10.6,11.6,0,6,0.033,0
20130602,11.8,9.5,6,1018.45,69.33,7.6,15.5,7.7,6.1,15.3,0,0,6.383,0
20130603,12.3,10,3.8,1022.73,72,4.6,18.1,6.1,4.2,11.5,0,0,12.617,0
20130604,14.1,10.6,4.5,1020.62,67.38,3.4,19.4,6.6,3.2,10,0,0,11.6,0
20130605,15,9.7,4.4,1019.35,59.71,1.9,21.3,4.5,2,6.7,0,0,11.667,0
20130606,16.7,9.9,2.8,1020.85,53.83,2.9,22.6,9,5,9,0,0,15.4,0
20130607,16.8,10.7,1.3,1020.28,60.13,1.7,23.7,7.8,4,6.9,0,0,15.433,0
20130608,14.3,11.4,0.7,1016.79,72.29,3,20.4,7.4,3.4,7.5,0,0,15.25,0
20130609,12.8,10.8,3.2,1011.58,74.42,2.7,19.3,6.5,2,7,0,0,8.833,0
20130610,14.2,11.7,4.3,1010.5,74.08,2.4,21.8,4.9,1.1,7.9,0,6,8.667,0
20130611,14,11.1,2.8,1015.11,70.63,3.1,18.9,9.2,4.5,8.1,0,0,12.467,0
20130612,18,12.9,5,1015.09,64.08,3.7,24.3,8.2,3.2,12.2,3.7,6,7.1,0
20130613,17.5,17.2,7.8,1010.4,85.67,4.6,22.9,12.2,11.8,12.4,14.8,6,0.583,0
20130614,14.2,12.8,5.9,1014.59,80.21,4.3,18.4,9.6,7.5,12.5,0.7,6,2.25,0
20130615,15.1,12,3.5,1010.45,72.13,4.5,21.5,9.1,5.9,17.4,4.2,6,10.583,0
20130616,14.2,11.5,5.8,1012.25,71.67,4.7,18.5,9.4,7.3,13.5,0,0,5.5,0
20130617,16.5,12.2,5.2,1016.16,67.75,1.9,23.1,7.4,3.5,8,0,6,12.2,0
20130618,19.1,15.9,5.1,1015.33,72.79,2.9,25.4,13.1,12,8,0,6,7.383,0
20130619,23.4,20.5,6.4,1012.87,72.88,4,31,18,16.5,21.6,28.2,6,7.683,0
20130620,21.6,21.1,5.7,1010.72,82.42,3.2,27.2,16.8,15.5,12.7,2.4,6,10.1,0
20130621,18.4,17.9,6.7,1007.09,84.29,5.6,21.9,14.6,13.3,19.4,0.1,6,1.517,0
20130622,17.7,15.1,6.4,1009.77,75.46,5.5,21.9,14.4,13.1,13.1,1.6,6,2.433,0
20130623,15.8,13.8,5.7,1007.96,77.33,5.7,20,12.5,10.4,13.7,1.1,6,4.7,0
20130624,14.4,13.8,5.8,1014.89,83.83,3.8,18.7,12.1,10.7,11.6,4,6,3.8,0
20130625,13.1,12.8,7.3,1020.82,84.63,4.4,15.1,11.4,10.2,11,0.6,6,0.233,0
20130626,12.3,10.3,6.9,1020.76,72.17,6.1,15.4,10.1,8.9,14.8,0.4,6,1.533,0
20130627,11.9,11.5,6.8,1018.44,83.04,3.8,16.1,10,8.8,10.6,0.6,6,2.633,0
20130628,12.2,11.9,7.5,1015.47,83.83,4.9,14.7,10.6,9.6,10.4,5.9,6,0.067,0
20130629,13.3,12.9,5.8,1013.38,83.96,4.9,16.2,8.9,6.5,14.3,0.7,6,3,0
20130630,12.5,11.8,6.1,1017.33,80.96,3.5,15.6,7.9,5.6,10,0.2,6,2.083,0
20130701,16.1,14.8,7,1012.97,81.04,3.1,21.1,13.1,11.4,9.8,0.1,6,1.867,0
20130702,15.9,11.5,4.8,1012.7,66.29,2.1,20.3,10.2,7.1,7.6,0.6,6,8.05,0
20130703,18.9,16.8,6.8,1007.9,76.58,3.2,25.7,14.8,13.9,9.1,0.5,6,2.967,0
20130704,18.1,17.5,7.2,1017.07,84.54,2.2,21.1,16,15.6,7,0.8,6,0.233,0
20130705,17.9,15.2,4.3,1025.6,74.38,3.4,22.7,9.9,6.8,9.5,0,0,7.85,0
20130706,16.1,12.3,1.2,1029.77,69.54,1.6,22.6,7.6,3.2,5.3,0,0,15.1,0
20130707,18.2,13.9,1.1,1030.21,68.79,1.7,25.2,9,5.7,6.4,0,0,15.317,0
20130708,18.6,14.4,2.1,1029.38,69.67,2.6,25.4,10.8,7.6,8.5,0,0,14.417,0
20130709,18.5,14.6,1.2,1023.75,71.46,2.5,24.7,10.5,6.3,7.9,0,6,14.517,0
20130710,16.2,13.4,4.3,1017.71,73.08,4.9,19.6,13,9.4,11.7,0,6,7.7,0
20130711,15.9,12.9,2.8,1018.4,73.29,4,22,10.3,8,12.3,0,0,13.017,0
20130712,15.9,12.6,3.2,1020,71.13,3.3,21.1,10.4,6.5,7.8,0,0,11.217,0
20130713,15.6,13.4,3.2,1020.41,76.88,3.6,21.3,8.6,5.1,8.9,0.1,6,12.15,0
20130714,15.2,14,6.9,1020.08,81.13,4.6,17.6,11.7,9.4,11.8,0.1,6,1.683,0
20130715,16.4,13.6,4.1,1020.55,74.25,3.3,21.3,11.6,9.3,9.2,0,0,10.133,0
20130716,17.7,15,7,1021.72,75.46,2.6,23.4,12.7,9,7.6,0,0,6.95,0
20130717,18.3,15.9,5.4,1022.52,77.17,2.4,25.5,10.9,6.5,8.6,0,0,8.433,0
20130718,19.6,15.4,1.6,1023,70.17,2.9,25.4,11.5,7.1,8.2,0,0,13.417,0
20130719,18.9,16.5,5.4,1020.47,76.42,5.1,24.2,14.9,13.6,12.5,0,6,9.983,0
20130720,19.9,12.7,1.9,1020.9,59.5,2.8,26.3,12.2,8.9,10.2,0,0,14.367,0
20130721,22,12.7,0.4,1020.17,53.13,1.7,30.2,11.7,7.8,5.6,0,0,14.867,0
20130722,23.6,14.1,2.2,1016.2,53.88,1.9,31.3,13.7,10,7.6,0,0,14.85,0
20130723,23,14.6,0.8,1013.64,55.25,3,30.3,14.9,10.7,9.4,0,0,14.667,0
20130724,22.1,14.1,5.4,1012.85,55.58,3.9,30.4,16.5,15.3,10.5,9.2,6,10.05,0
20130725,21.5,19.2,4.5,1013.49,77,1.8,27.6,16.9,15.1,5.6,0,0,9.95,0
20130726,23.1,19.4,6.1,1012.33,71.38,1.9,29.1,18.1,16.2,13,6.7,6,8,0
20130727,22.8,21.1,5.3,1008.26,78.83,2.2,30.7,18,15.9,20.1,3.7,6,10.183,0
20130728,22.6,20.5,5.6,1007.74,76.42,3.5,27.8,17.5,15.3,12.6,0.2,6,7.183,0
20130729,20.6,18.4,6.3,1012.1,77.17,2.2,26.5,16.2,14.3,12.8,0,6,4.75,0
20130730,17.9,17.1,5.3,1012.57,84.04,3,22.7,14.8,11.2,16,10.4,6,7.883,0
20130731,19,15.9,6.6,1012.42,73.75,4.4,23.4,16.3,15.6,12.3,0.9,6,7.067,0
20130801,21.6,19,5.6,1014.34,75.79,2.4,28.9,15.9,15.8,8.9,0.4,6,7.267,0
20130802,27.2,17.3,0.4,1010.93,52.25,2.8,34.3,18.3,13.9,8.5,0,6,14.6,0
20130803,22.3,18.7,3.8,1013.88,70.42,3.4,27.4,14.1,10.9,16.2,0.5,6,7.133,0
