Date,A,B,C,D,E,F,G,H,I,J,K,L,M,N
20121111,9.3,10,7.9,972.78,84.46,2.8,11.4,6.4,3.8,7.2,0,6,0,0
20121112,4.9,7.2,4.4,986.3,82.75,3.1,8.1,0.2,-3,6.1,0,0,0.967,0
20121113,3,6.1,0.7,993.07,80.96,2.7,8.9,-0.7,-4.8,5.4,0,0,7.983,0
20121114,-1.5,5.3,4.6,991.17,96.21,1.8,2.1,-3.5,-6.6,3.7,0,6,3.517,0
20121115,-1.7,5.3,8,985.36,98.25,1.5,0.2,-3.5,-2.9,3.7,0,6,0,0
20121116,-0.3,5.6,7.6,981,94.5,1.3,1.5,-1.8,-4.5,3.9,0,0,0,0
20121117,-0.1,5.4,1.4,974.84,89.46,2.2,5.3,-5.2,-7.7,4.6,0,0,7.55,0
20121118,4.4,7.6,7.8,974.9,90.5,1.9,5.9,1.7,1.1,4.3,0.9,6,0.033,0
20121119,5.4,8.6,6.8,980.41,95.13,1.6,7.4,2.3,-0.4,5.1,0,6,0.067,0
20121120,1.7,6.8,7.6,981.59,98.42,1.7,3.7,-1,-0.7,4.6,0,6,0,0
20121121,4.2,7.1,3.5,979.09,86.63,3.2,9.1,0.9,-2.3,11.8,0,0,7,0
20121122,5.5,7.3,3.8,984.2,80.83,4,9.7,1,-1.6,10.6,0,0,7.383,0
20121123,4.1,7.1,4.8,981.46,86.29,4.1,7.1,-0.4,-2.9,7.4,0,6,2.45,0
20121124,6.8,8.5,7.7,980.12,86.08,2.6,9.1,5.3,2.9,6.6,0,6,0.2,0
20121125,9.1,7.7,4.9,974.3,66.96,7.2,13.1,3.3,1.4,17.4,0,0,0.767,0
20121126,7.2,8.4,6.5,971.07,81.13,4.2,10.6,2.9,-0.1,8.8,1.1,6,0,0
20121127,7.2,8.5,7.8,967.85,83.88,2.4,8.3,5.6,4.3,7.4,5.1,6,0,0
20121128,4.8,8.3,8,965.2,96.54,3.1,5.6,3.5,3.5,9,17.6,6,0,0
20121129,1.5,6.5,8,960.48,95,6.1,3.7,0.2,0,12.5,10.3,8,0,0
20121130,0,5.3,6.1,968.95,85.83,3.9,1,-4.6,-7.8,10.5,0,7,0,0
20121201,-1.7,4.6,5.5,973.86,84.33,4.8,1.4,-4.8,-7.8,8.8,0,0,0.483,0
20121202,-0.7,5.1,7.3,970.45,87.46,5.4,0.4,-2.2,-3,9.9,0.8,7,0.233,0
20121203,-0.5,5,6.5,972.12,84.58,5.2,1.1,-4,-10.2,13,0.1,7,4.133,1
20121204,1.8,5.9,7.2,959.68,84.63,6.5,3.4,0.7,-1.1,14.2,1.2,8,0.567,2
20121205,-1.1,5,5.7,962.78,89.21,3.3,1,-3.9,-8.5,6.7,1,7,0.117,1
20121206,-3.1,3.9,5.4,971.35,80.79,5.6,-0.7,-6.6,-10.6,16.2,0,7,1.2,2
20121207,-4.3,3.4,4.2,970.68,77.17,3.6,-1,-7,-11.2,8.6,0,0,3.967,2
20121208,-7.7,2.9,4.2,980.22,82.88,2.9,-4.4,-12.6,-16.5,6,0,0,4.733,1
20121209,-2.7,4.1,7.2,974.25,79.75,7.7,2,-7.1,-9.1,15.9,0.2,8,0,1
20121210,0.3,5.6,7.7,966.91,90.54,8,1.9,-1.8,-2,14.6,2.3,8,0,2
20121211,-4.3,3.9,6.3,980.93,87.54,4.7,-1.7,-7.7,-10.7,9.5,0.3,7,3.75,8
20121212,-3.9,4.1,7.8,980.73,89,4.8,-2.7,-7.2,-9.5,9.2,0.1,7,0,9
20121213,-3.8,3.6,6.3,974.59,79.13,4.2,-1.8,-6.8,-12.4,9.2,0,7,0.383,13
20121214,1.2,5.3,7.3,966.72,79.92,5.5,4.3,-2.3,-2.9,13.6,0.6,6,2.3,10
20121215,4.9,7.5,6.4,964.09,86.63,6.6,7.1,2.9,0.6,13.2,0.4,6,0.35,3
20121216,4.9,7.4,6.5,967.76,85.29,5.7,7.5,2.9,0.5,10.6,0,6,3.433,0
20121217,4.3,7.2,6.8,967.98,87.08,4,6.8,2.5,0.4,8,2.3,6,1.2,0
20121218,3.8,7.4,7.8,974.11,92.29,3.2,4.9,2.2,1,6.4,0.5,6,0.067,0
20121219,2.3,6.9,7,984.01,95.04,1.9,3.9,-0.8,-3.9,4.4,1.8,6,0,0
20121220,0.1,5.7,6.6,980.13,92.96,2.8,2,-1.4,-2.9,8,0.5,7,0.85,0
20121221,-1.5,5.3,7.9,974.46,96.29,2.6,-0.8,-2.2,-2,6.2,4.1,8,0,1
20121222,1.5,6.3,7.9,977.08,92.79,2.6,4.2,-2.2,-2,6.3,6.6,6,0,4
20121223,7.6,9.6,8,968.53,89.92,6.2,11.6,3.1,2.6,15.7,8.6,6,0,0
20121224,8.6,9.4,7.8,969.45,85.17,4.8,10.9,6.7,6.5,11.4,0.8,6,0,0
20121225,9,8,6.6,964.45,70.08,8.3,12.3,6.5,3.7,18.6,1.1,6,0.417,0
20121226,6.1,7.6,5.7,969.66,80.21,8.4,7.7,4.1,2.2,15.3,0.6,6,0.383,0
20121227,6.3,7.7,6.8,966.6,81.21,7.4,8,4.2,3.7,17.6,6.3,6,2.1,0
20121228,2.5,6.2,6.5,984.8,83.75,4.5,5.4,-0.4,-0.6,10.8,0,0,4.417,0
20121229,6.3,7.5,7.1,979.78,78.71,6.4,9,3.5,1.6,13.9,0,0,2.083,0
20121230,6.4,6.8,4.8,976.51,70.67,8.4,7.9,3.8,2.2,18.1,0.2,6,4.517,0
20121231,6.5,7,5.8,976.35,72.5,8.9,7.7,5.5,2.6,17.6,0,0,0.433,0
20130101,5.2,6.7,7,968.37,75.67,7.8,6.7,1.8,-0.4,14.3,0.7,6,0.067,0
20130102,3.2,6.2,5.9,982.3,80.88,6,5,1.1,-0.9,12.8,0,6,1.883,0
20130103,6.1,8,7.3,988.92,84.92,8.5,8.2,3,2.2,16.6,0.6,6,0.55,0
20130104,8.4,9.8,7.7,991.26,88.25,7.3,9.4,7,6.1,14.5,0,6,0,0
20130105,7.2,9,8,989.94,88.5,6.4,8,5.6,5.5,13,1.9,6,0,0
20130106,5.9,8.5,7.9,987.59,91.63,5.5,7.1,5.1,4.7,13.7,0.2,6,0.083,0
20130107,5.6,7.8,7.9,988.33,85.38,3.1,6.6,4.4,2.2,9.5,0,6,0.35,0
20130108,4.7,7.8,8,985.09,91.63,4.2,5.4,4.2,3.5,8.5,4.6,6,0,0
20130109,4.5,7.8,8,979.99,91.79,5.5,6,2.9,2.5,10.7,2.2,6,0,0
20130110,2.4,6.5,7.6,971.7,88.58,6.4,3.7,-1.7,-2.1,14.5,3.3,8,0.567,0
20130111,-2.3,4.1,6.8,975.57,79.83,3.7,-1.1,-3.5,-6.4,7.6,0.2,7,1.55,1
20130112,-3.6,3.7,3.5,979.08,79.96,1.7,-0.8,-6.9,-12.9,5.9,0,7,6,1
20130113,-5,3.7,7.6,978.7,88.46,1.9,-2.9,-8.5,-12.4,6.6,0.1,7,0.15,1
20130114,-5.5,3.7,7.2,974.35,91.54,1.7,-4.4,-8.5,-15.4,4.6,0.5,7,0,1
20130115,-8.5,2.9,4.9,969.48,88.83,2.1,-6.1,-11,-17.2,3.8,0,7,3.817,3
20130116,-5,4,7.9,969.79,94.83,2.7,-3.9,-6.6,-7.5,5.8,3.9,7,0,3
20130117,-4.1,4.3,8,974.9,94.25,3.2,-2.2,-5.6,-5.6,8.5,3,7,0,8
20130118,-5.3,3.7,8,972.2,88.67,3.6,-3.9,-7.4,-7.5,8.7,0,7,0,15
20130119,-7.8,3,7.8,963.04,89.13,3.6,-7.4,-8.3,-8.2,7.7,0,7,0,14
20130120,-7.4,3.2,8,960.52,91.17,3.6,-6.2,-8.6,-8.5,8.3,4.6,7,0,13
20130121,-7,3.3,8,961.83,92.46,2.4,-6.3,-7.6,-7.9,5.7,0.9,7,0,17
20130122,-7.9,3,8,967.17,90.13,2.5,-7.4,-8.5,-8.3,4.6,0,0,0,21
20130123,-7.8,3,8,970.09,87.96,2,-7.1,-8.5,-8.3,3.6,0,7,0,20
20130124,-6.6,3.3,8,974.07,89.33,1.1,-5.3,-7.9,-7.8,3.1,0.2,8,0,15
20130125,-7.8,3,7.4,980.03,88.63,2.3,-6,-10.3,-16.7,6.5,0,8,0.05,16
20130126,-7.3,3,6.4,974.26,83.67,2.9,-3.5,-10,-14.5,9.8,0,7,5.867,16
20130127,-0.4,4.9,7.8,968.62,82.29,6,2.7,-4.2,-5.6,12.8,0.1,8,0,14
20130128,1.9,5.9,6.5,974,83.75,5.1,4.3,0,-3.2,13.1,0,6,4.883,11
20130129,5.4,7.6,7.8,970.97,84,8.9,8,2.4,1.3,16.7,0.2,6,0,8
20130130,9.4,9.5,6.4,968.89,79.29,10.8,12.7,5.8,4.3,21.9,7,6,0.117,0
20130131,5.4,6.4,4.5,972.17,71.38,12.2,7.6,3.7,2.2,21.6,0.2,6,0.417,0
20130201,4.1,6.9,7.1,963.52,83.88,5.9,6,3,1.8,16.4,4.5,6,0,0
20130202,1.4,5.8,6.9,961.48,85,6,3.4,-0.4,-2.1,12.6,0.3,8,0.95,0
20130203,0.9,5.3,7.9,973.44,80.75,7,2.2,-0.1,-0.6,17.5,3.6,8,0,0
20130204,3.4,6.8,7.5,968.55,86.96,7.5,6.4,0.7,0.1,16.6,0.8,6,0,0
20130205,2.5,5.6,5.4,961.61,75.79,8.5,5.7,-0.8,-1.8,21.7,0.6,8,4.15,0
20130206,-0.7,4.9,5.6,960.85,84.17,2.8,1.2,-3.2,-6.4,7.8,0.1,7,0.667,0
20130207,-1.1,4.9,6.5,968.27,86.75,4.1,0.9,-2.8,-5,9.3,0,7,1.5,0
20130208,-3,4.4,7.1,972.74,90.04,2.7,-1.5,-5.8,-10.9,5.6,0.9,7,0,1
20130209,-4,4,7.1,977.85,88.88,2.8,-1.5,-7.8,-12.2,6.2,0.2,7,1.05,4
20130210,-4.1,3.4,4.3,975.43,75.96,3,-0.8,-6.6,-11.8,6.9,0,7,5.483,4
20130211,-4.9,3.3,4.2,968.76,76.75,4,-1.8,-9.1,-11.3,10.7,0,0,6.033,2
20130212,-3,4,7.8,972.77,81.17,4.4,-2.1,-3.9,-4,9.1,0,7,0.083,1
20130213,-3,3.9,6.2,983.72,78.79,1.8,-1.5,-7.7,-12.1,4.5,0,7,0,1
20130214,-4.7,3.6,2.8,982.99,83.63,2.2,1.2,-10,-12.8,6.7,0,7,4.783,1
20130215,-1.8,4.5,6.5,979.17,83.46,2.3,0.2,-5,-8.1,4.6,0.3,8,0.283,0
20130216,1,6.2,7.9,983.75,93.83,2.9,2.9,-0.2,-0.2,5.3,0.4,6,0,0
20130217,0.3,5.8,7.9,985.06,93.42,2,1.2,-0.7,-1.1,4.9,0,0,0,0
20130218,-0.3,5.3,7.8,982.43,89.71,1.2,0.7,-1.3,-2.4,3,0,7,0,0
20130219,-0.6,5.3,8,976.39,90.08,4.5,0.5,-2.6,-3.1,9.8,1,8,0,0
20130220,-2.7,4.2,7.8,982.29,84.04,3.9,-1.6,-4.5,-4.5,8,0.3,7,0.833,3
20130221,-5,3.8,7.8,982.08,89.08,3.3,-3.9,-6,-6.6,8,1.3,7,0.467,4
20130222,-6,3.5,7.9,977.23,90.42,4.8,-5,-6.6,-7.5,10.5,2.7,7,0.05,8
20130223,-5.4,3.9,8,973.04,94.04,4.9,-3.3,-6.2,-6.1,10.2,8.7,7,0,11
20130224,-1.8,5.2,8,973.9,96.88,2.8,-0.6,-3.3,-2.6,5.6,5.1,8,0,21
20130225,-0.4,5.8,8,980.95,98,2.6,-0.1,-0.7,-0.6,5.4,2.1,8,0,25
20130226,-0.4,5.8,8,990.18,98.75,2,-0.1,-1.4,-1.2,3.7,0,8,0,24
20130227,-1.3,5.5,8,991.8,98.58,1.6,-0.7,-2,-1.7,3.1,0,8,0,20
20130228,-0.5,5.8,8,987.85,97.63,1,-0.1,-0.9,-0.7,3.2,0,8,0,16
20130301,-0.2,5.4,8,984.22,89.04,3.1,0.9,-1.3,-1.5,8.6,0,6,0,13
20130302,-0.6,4.8,2.9,984.48,82.79,2.5,3.5,-3.5,-7.5,4.7,0,0,8.75,11
20130303,-0.2,4.9,7,983.32,82.5,3.5,1.6,-4.2,-6.3,7.7,0,7,0.083,10
20130304,1.9,4.7,0.8,982.51,68.13,2.1,6,-2.2,-7.9,4.5,0,0,10.167,7
20130305,1.7,5,0.1,974.05,71.83,2,7,-3.1,-8.6,4.5,0,0,10.233,6
20130306,3.9,5.8,4.9,967.25,71.17,2.3,9.9,-4.1,-6.4,4.7,0,0,10.1,4
20130307,3.5,6.8,8,964.53,86.13,2.2,5.3,1,-1.6,5.8,0.1,6,0,3
20130308,2.3,7.1,8,966.06,98.5,3.3,4,-0.4,-0.2,7.9,0.9,6,0,2
20130309,0.4,6.2,8,964.63,98.71,2.7,2.1,-0.7,-0.5,6.6,2.3,6,0,0
20130310,0.4,6.1,7,961.1,95.71,4,6.2,-5.5,-5.3,9.6,4.4,8,1.8,0
20130311,-5.9,3.5,8,966.54,90.42,3.5,-5.1,-6.5,-6.1,7.1,1.3,7,0,3
20130312,-6.2,3.6,8,964.98,93.54,4.6,-5.6,-6.6,-6.3,9,7.9,7,0,4
20130313,-6.9,3.2,5.6,965.84,87.38,2.2,-3.3,-13.4,-18.7,4.5,0,7,3.583,18
20130314,-6.5,3.3,5.7,970.75,85.29,2.8,-1.1,-14.1,-17.2,6.4,1.4,7,5.7,14
20130315,-6.6,2.7,2.3,976.15,73.38,2.9,-3,-11.5,-16.2,5.7,0,0,9.867,15
20130316,-1.3,3.4,5.8,976.02,61.88,4.7,3.2,-7.8,-10.5,9.9,0,0,7.617,12
20130317,1.9,3.5,7.3,966.12,49.33,4.7,5.2,-0.9,-3,10.4,0.5,8,0.967,9
20130318,1,5.7,8,957.57,87.21,4.2,3.3,-2.1,-2,10,8.9,8,0,6
20130319,-0.3,5.4,7.8,959.49,91,2.4,2,-2.4,-2.5,7.9,0.6,7,0.75,10
20130320,-0.8,5.4,8,965.91,93.71,2.6,0,-1.6,-1.5,6.6,3.5,8,0,7
20130321,-1.3,4.9,7.8,977.31,87.75,3.2,0.7,-2.5,-2.7,8.6,0.1,7,0.217,8
20130322,-3.4,4.2,7.7,981.09,87.67,3.3,-2.2,-4.4,-8.8,10.3,0,7,0.65,8
20130323,-6,2.9,6.8,981.28,72.88,6.4,-4.4,-9.1,-10.6,13.6,0,7,4.4,7
20130324,-6.7,2.2,5.5,980.09,59.67,6.4,-2.6,-10.7,-11,15.6,0,0,8.267,5
20130325,-5.2,2.8,6.5,976.89,67.54,6.6,-1.7,-8.3,-9.1,16.3,0,0,8.833,4
20130326,-4.4,2.9,6.9,974.61,65.75,5.8,-1.1,-7.8,-8.9,14.5,0,0,9.767,4
20130327,-3.7,3.3,7.8,973.6,71.79,4.3,-0.8,-6.8,-8.4,11.8,0.1,7,2.05,3
20130328,-1.4,4.4,7.6,970.63,80.5,2.7,1.3,-3.8,-4.4,7.3,1.1,7,0.017,4
20130329,-1,4.6,5.5,967.59,80.54,4,1.6,-2.3,-5.3,11,0,7,5.85,4
20130330,-1.3,4.5,7.5,968.37,81.04,1.9,1.4,-3.4,-6,6.5,0,7,0,3
20130331,-2.3,4.5,7.3,971.56,87.83,2.6,-0.1,-4.1,-6.2,7.7,0.5,7,0.1,2
20130401,-1.2,3.9,5.7,972.28,72.08,3,2.4,-5.3,-9.6,8.8,0,7,8.883,4
20130402,-1.3,4.3,6.8,974.27,77,4,0.6,-3.4,-7,11.6,0,7,0.367,0
20130403,-1.4,4.5,7.9,977.45,80.58,4.4,-0.2,-2.4,-3.2,10.8,0,7,0,0
20130404,-0.7,4.8,8,974.38,82.04,3.2,0.7,-2.2,-2.1,7,0,8,0,0
20130405,-0.3,5.4,8,971.71,90.25,3.3,0.9,-1.1,-1.2,7,0.3,8,0,0
20130406,-0.3,5.6,7.8,978.97,94.29,2.3,0.6,-2.9,-7.6,6,0.8,8,0,0
20130407,0.4,4.6,4.3,981.3,75.29,2.6,6.1,-4.2,-7.5,6.7,0,0,5.8,0
20130408,2.5,4.4,5.8,970.79,61.5,3,7.2,-2.8,-6.4,9.3,0,6,6.583,0
20130409,5.3,6.3,7.3,965.17,71.54,2.9,10.2,1.4,-2,8.1,0.2,6,1.7,0
20130410,6.4,8.2,6.5,967.34,84.75,5.2,11.1,0.5,-2.4,14.1,1.9,6,1.233,0
20130411,10.4,10.1,7,964.28,79.63,6.2,16.7,4.8,3.4,15,5.7,6,3.067,0
20130412,9.7,9.7,6.7,965.3,81.79,5.8,14,7.3,6,12.9,5.3,6,3.417,0
20130413,9.2,8.3,5.1,978,72.17,6.7,13.5,5.7,1.4,15.8,0.2,6,4.55,0
20130414,12.3,9.5,6,986.12,66.92,4.4,17.9,5.8,2.4,9.5,0,6,3.767,0
20130415,17.6,10.2,3.7,982.08,53.42,4.5,24.4,10.8,8.1,9.9,0,0,12.067,0
20130416,15.4,11.8,6.8,981.4,68.58,3.1,20.2,10,8.1,9,0,6,4.817,0
20130417,16,11,6.8,983.33,61.13,3.6,20.6,11.7,7.4,8.5,0,0,5.25,0
20130418,17.4,10.9,6.1,977.64,54.5,6.6,23.9,10.2,7.2,13.7,0,0,6.367,0
20130419,10.8,6.7,7.5,983.74,52.71,4.3,13.5,6.8,5.7,10.5,0,0,3.617,0
20130420,6.7,6.3,7.2,989.02,65.21,4.6,10.1,3.6,3,11.2,0,0,7.767,0
20130421,9.8,8.2,5.8,980.77,67.29,3,15.2,3.9,2.3,8.7,0,0,7.733,0
20130422,10.4,8.9,6.3,977.89,71.25,2.9,13.2,7.5,5.2,6.8,0,0,1.283,0
20130423,12.2,8.5,6.1,981.82,61.75,5.4,17.4,6.6,2.1,13.5,0,0,4.733,0
20130424,14.1,9.8,4,986.82,63.96,3.2,20.8,7.8,3.9,9.3,0,0,11.833,0
20130425,16.2,11,3.3,984.65,60.71,2.7,23,8.9,6,5.9,0,0,5.383,0
20130426,15,11.3,4.6,971.68,69.08,4.9,23.5,6.9,6.1,13.4,6.8,6,5.833,0
20130427,5.2,8.6,8,970.02,97.25,4.7,6.9,4.3,4.3,9.8,13.1,6,0,0
20130428,6.2,7.7,7.5,977.16,81.46,2.9,8.4,2.6,2.5,9.5,0,6,1.117,0
20130429,9.8,8.2,6.8,978.82,69.63,4,14.5,6.8,2.5,11.4,0,0,3.833,0
20130430,7.8,8.3,7.7,983.86,79.08,2.6,10.2,5.3,1.3,7.4,2.5,6,0.033,0
20130501,9.2,10,7.8,984.38,85.79,3.1,12,6.3,5.9,9.2,0,6,0.017,0
20130502,9.8,11.2,8,981.51,92.13,2.3,10.9,8.8,8.7,5.7,0,6,0,0
20130503,11.6,10.2,6.8,979.12,74.92,2.8,15,8.7,4.4,7.9,0,0,4.65,0
20130504,10.5,10.6,6.4,979.79,83.42,2.3,12.7,7.3,4.1,5.2,1.8,6,0,0
20130505,13.3,10.5,1.8,984.7,72.29,2.3,19.6,5.9,2.4,5.7,0,0,10.033,0
20130506,14.9,11.9,3.4,981.88,70.5,3,20.4,6.1,3,10.8,0.1,6,9.8,0
20130507,13.7,15.2,8,977.49,96.63,2.3,15.4,12.4,12.4,6.3,1.8,6,0,0
20130508,16.3,12.7,3.9,975.53,71.96,3.4,22.3,8.7,6.5,10.2,0.1,6,12.3,0
20130509,15.8,14.1,6.8,975.38,78.67,3.2,20.1,13,11.3,12.5,0.8,6,1.967,0
20130510,13.9,11,6.9,976.07,70.46,4.2,17.2,11.4,10.2,10.5,0,0,5.967,0
20130511,11.5,10.4,6.8,977.02,77,2.7,14.8,7.3,5.4,11.7,1.4,6,1.05,0
20130512,8.3,8.9,5.5,976.05,80.83,5.2,12.5,3.1,1,14,0.4,6,2.683,0
20130513,8.8,9.6,6.6,976.75,84.5,5.7,12.9,3.3,1.1,11.4,3.2,6,1.05,0
20130514,11.9,10.7,5.5,972.44,76.92,4.1,15.2,9,5.5,10.3,0,6,4.533,0
20130515,16.3,11.7,4,965.06,65.04,3.8,24.7,9.5,5.6,11,3.9,8,10.783,0
20130516,16.1,14.3,6,961.16,78.83,2.7,20.6,10.5,9,7.9,0,0,5.383,0
20130517,15.4,14.9,5.8,961.31,86.38,3.6,21,9.9,7.7,17.2,45.7,8,3.117,0
20130518,11.6,12,5.3,970.04,87.88,4.6,15.9,8.5,6.9,11.3,7.7,6,4.833,0
20130519,12.4,13.2,7.5,970.19,91.54,2.9,18.6,8.9,8.7,9.1,18.6,6,1.817,0
20130520,11.7,10.7,6,971.54,78.04,6.2,15.1,8.2,6,14.8,0,0,5.683,0
20130521,11.1,10.1,5.9,972.22,77,3.8,14.5,6.8,4.9,7.9,4.3,6,1.517,0
20130522,8.2,9.5,7.6,970.02,87.08,5.4,10.4,5.8,5,13.3,6.2,6,0.017,0
20130523,6.5,7.6,5.8,969.83,79.58,2.8,10.8,1.1,-2.2,8.7,8,6,2.883,0
20130524,6.4,7.9,7.1,972.82,82.54,2.3,9.4,3.4,2.6,9.3,0.7,6,2.283,0
20130525,7.9,8.5,7.2,972.9,81.17,4,12.5,3.8,2.3,10.8,9.9,6,2.433,0
20130526,7.3,9.9,8,967.21,96.13,8.4,9.4,5.3,5,14.2,28.1,6,0,0
20130527,8.4,10.3,7.7,969.91,94,4.4,9.7,7.1,6.3,10.5,2.9,6,0,0
20130528,12.6,10.2,3.8,966.89,73.42,1.4,18,6.3,5.2,4.6,0,6,10.717,0
20130529,10.6,11.3,7,963.07,88,3.2,14.1,7.2,5.8,10.1,1.4,6,0.117,0
20130530,9.7,10.8,7.4,967.91,89.08,4.8,11.9,6.2,4.8,15,29.3,6,0.033,0
20130531,12.8,14.3,8,964.22,96.5,5.7,15.9,11.6,11.6,15.9,18,6,0.117,0
20130601,11.9,13.6,8,971.88,96.67,6.1,13.5,9.6,9.6,15.3,0.3,6,0,0
20130602,8.8,9.3,7.8,980.14,82.42,7.3,11.3,6.6,6,15.4,2.2,6,0,0
20130603,10.6,9.7,6.6,984.8,76.33,4.7,16.1,6.4,5.4,10.3,0,0,4.117,0
20130604,12.5,11.9,4,982.78,82.08,3,17.7,6.1,4.4,7.2,0.4,6,11.067,0
20130605,14.2,9.4,2.8,982.38,59.75,2.7,17.9,9.6,5.6,8.2,0,0,14.017,0
20130606,15.2,12,1,983.25,69.42,2.2,20.4,6.2,3.1,7.7,0,0,14.933,0
20130607,17.4,14.8,2.7,982.74,75.08,1.9,22.5,10,7.6,6.4,0,0,11.65,0
20130608,18.2,14.9,4.3,978.78,72.17,2,23.1,12,8.9,8,0,0,7.817,0
20130609,14.9,15.2,6.5,972.83,89.71,2.2,19.4,12.6,12.1,8.1,16.3,6,2.8,0
20130610,13.4,13.5,6.8,973.09,87.71,2.7,17.5,9.6,6.3,8.1,0.7,6,2.217,0
20130611,14.9,12.4,3.5,978.64,74.46,2.6,19.8,7.6,5.5,5.5,0,6,10.8,0
20130612,17.7,13.2,5.1,981.21,67.54,3.4,22.9,10.6,7.7,8.6,0,0,9,0
20130613,19.9,16.3,6,977.81,70.92,5.5,25.3,13.1,12.6,18.4,6.7,6,8.25,0
20130614,14.1,11.4,5.1,981.56,72.04,3.7,17.9,9.9,6.7,10.8,0,0,6.783,0
20130615,15.9,12.4,4.7,976.84,69.46,5.1,21.2,8.3,5.7,13.5,0,0,5.8,0
20130616,15.9,11.7,6.1,978.85,65.67,2.9,20.6,10.1,7.7,7.5,0,0,8.267,0
20130617,19,15.1,4.7,978.52,69.29,2.7,24,12.5,8.5,8.3,0,0,12.467,0
20130618,23.1,20.3,1.9,978.53,71.83,2,29,14.8,13,4.5,0,0,14.6,0
20130619,26,23.7,2.3,976.47,72.17,2.6,31.8,19.2,16.6,8.8,0,6,12.617,0
20130620,22.1,21.9,4.6,974.09,82.46,3.3,29.8,17.9,16.9,12.4,10.9,8,7.917,0
20130621,18.2,14.4,4.5,976.03,69.63,6.5,22.2,13.9,11.1,14.4,0,0,8.167,0
20130622,17.5,13.5,3,977.78,68.71,4.8,22.3,11.5,9.3,9.6,0,0,11.133,0
20130623,17.2,12.7,5.2,975.68,65.25,6.1,21,13.5,12.2,14.7,0,0,9,0
20130624,14,12.1,6.3,980.63,76.17,4.1,18.8,10.8,9.1,11.8,0.1,6,3.133,0
20130625,11.4,11.6,7.9,984.66,86.08,4.5,13.8,9.6,9.2,9.8,0.4,6,0,0
20130626,10.4,9.5,7.5,986.92,75.21,5.4,13.3,8.3,7.8,11.4,0.1,6,0.567,0
20130627,11.9,10.8,7.2,984.39,78.04,3.3,15.3,9,6.1,8.1,0.2,6,1.9,0
20130628,13,11,6.4,981.82,74.71,3.7,17.7,7.1,4.5,10.6,0.4,6,6.717,0
20130629,12.7,12.6,7.4,979.4,85.46,4.6,16.3,7.7,4.3,12,1.9,6,0.567,0
20130630,11.9,10.1,5.9,984.08,72.88,4,16.4,6,2.5,10.2,0,6,1.7,0
20130701,18.2,13.3,5.3,979.6,64.79,4.8,23.9,12,10.2,10.6,0,0,12.35,0
20130702,18.3,12.5,4.7,977.4,61.83,2.8,23.6,11.3,9.3,9.5,0,6,14.383,0
20130703,17.9,16,6.9,973.98,78.38,3.8,22.5,15.1,13.2,10.7,0.8,6,2.55,0
20130704,18.3,17,6.7,982.55,81.92,2.8,22.8,15.5,13.9,9.3,0,6,2.967,0
20130705,18.7,16.9,6,989.48,78.92,2.5,22.8,14.6,12.2,6.3,0,0,4.717,0
20130706,18.7,15.6,2.8,991.92,73.33,2.4,23.7,14.3,10.6,10.6,0,0,9.917,0
20130707,18.3,13.4,0.8,992.38,65.63,2.7,23.4,11.5,8.4,8.8,0,0,13.933,0
20130708,19.1,13.9,0.7,991.79,64.21,2.5,24.1,11.5,8.6,7.6,0,0,14.517,0
20130709,20,14.9,0.7,986.67,66,2,25.6,11.7,8.9,7.2,0,0,13.033,0
20130710,17.6,14.2,3,981.1,71.75,3.8,22.9,11.8,10.7,11.2,0,0,13.067,0
20130711,14.4,12.3,5.9,981.83,76.17,3.3,18.3,9.8,8.3,7.6,0,0,3.933,0
20130712,16.1,11.9,2.6,983.16,67.83,2.6,21.2,9.9,8.6,8.6,0,0,11.733,0
20130713,16.8,12.4,2,983.6,67.79,2.1,22.6,9.7,6.6,7.3,0,0,12.317,0
20130714,16.2,13.7,4.3,983.99,75.54,3.6,23,9.8,7.5,8.7,0,0,10.6,0
20130715,16.8,12.2,2.3,984.6,67.13,2.8,22.9,10.3,8.4,8.2,0,0,12.467,0
20130716,18.9,12.6,3.9,985.48,60.5,2.2,24.9,10.1,8,5.5,0,0,13.983,0
20130717,20,13.8,4.5,985.58,61.42,2.2,25.5,12.3,9.5,6.9,0,0,14.017,0
20130718,20.6,15,3.5,985.92,63.38,2.6,25.7,14.4,11.7,7.9,0,0,12.417,0
20130719,20.4,14.5,3,984.17,62.5,2.8,26.6,13.3,11.6,8.5,0,0,13.883,0
20130720,18.4,15,4.2,983.82,72.58,2,23.6,12.6,9.8,5.9,0,0,5.017,0
20130721,21.4,13.3,0.2,983.78,55.13,2.4,27.6,12.9,9.2,7.9,0,0,14.683,0
20130722,23.3,12.9,1.3,980.28,48.38,2,30.1,13.6,10.7,6.9,0,0,14.467,0
20130723,23.3,13.5,3.6,977.13,50.54,2.3,30.9,15.4,12,7.2,0,0,10.583,0
20130724,19.8,17.1,6.4,977.24,77.21,2.3,29.8,15.8,12.9,12.9,9.3,6,4.183,0
20130725,21,18.7,5.8,978.97,77.75,1.8,26.9,15.1,14.8,6.5,0,0,5.467,0
20130726,23.3,18.4,4.2,977.85,67.46,2.3,30.3,16.4,14.2,7.8,0.6,6,10.017,0
20130727,26.1,18.1,2.5,973.37,58.25,2.6,34.4,17.6,15.9,10.2,0.3,6,13.05,0
