Date,A,B,C,D,E,F,G,H,I,J,K,L,M,N
20120320,5.5,7.2,2.8,980.42,80.92,1.2,12,-1.1,-3.2,6.2,0,0,7.1,0
20120321,5.6,6.7,1.5,980.55,77.17,1.7,15.1,-2.8,-4,7.2,0,0,8.317,0
20120322,8.9,7.6,0,975.85,69.67,3.1,17,-0.9,-4.3,10.9,0,0,11.517,0
20120323,8.5,8.1,1.3,972.44,75.38,1.1,17.5,-0.8,-2.8,4.9,0,0,10.7,0
20120324,8.6,8.7,5.2,972.22,79.79,1.9,16.6,2.4,0.3,8.9,0.8,8,6.617,0
20120325,8.7,8.1,1.5,975.4,75.75,1.3,17.7,-0.2,-1.6,5.5,0,0,9.783,0
20120326,7.8,6.6,0.5,977.93,66.79,1.4,16.6,-1.5,-4.2,7.5,0,0,11.95,0
20120327,8,6,3.9,977.63,62.13,1.8,16.4,-2.1,-4.6,6.7,0,0,11.717,0
20120328,10.4,7.7,3.1,974.09,63.79,2,19.2,0.2,-1.7,7.1,0,0,10.933,0
20120329,10.2,7.2,5.3,966.52,60.58,5.9,16,2.4,0.2,16.6,0,6,4.033,0
20120330,8.4,8.3,7.9,963.65,75.54,6.1,9.5,6.3,5.6,13.9,0.1,6,0,0
20120331,7.9,7.5,7.5,958.7,70.71,6,11.4,2.5,2.2,15.2,0,6,0.85,0
20120401,3.4,3.9,2.7,962.8,52.83,1.6,9.1,-3.4,-6.4,6.8,0,0,11.867,0
20120402,5.8,4.9,2.8,957.64,57.21,1.6,14.7,-4.1,-6.5,6.5,0,6,12.367,0
20120403,10.5,8.7,5.8,952.75,70.29,2.7,18.8,1.1,-1.6,11.3,0.6,6,4.317,0
20120404,11.7,9.7,6.8,955.2,72.17,2.4,17.1,5,2.4,6.7,2.1,6,6.75,0
20120405,8.5,10.2,7.8,957.72,91.71,2.6,10.3,5.9,6.1,7.6,5.5,6,0,0
20120406,6.2,8.8,7.9,957.06,92.42,2.1,7.7,5.1,5.1,5.4,7.3,6,0,0
20120407,5.4,7.7,7.7,952.78,85.25,2.2,7.5,2.5,2,8.6,2.8,8,0,0
20120408,1,4.6,7,959.36,71.75,2.9,3.3,-1.5,-5.2,8.7,0,7,1.65,1
20120409,4,5.9,6,958.02,71.92,3.5,9.3,-3.3,-6.4,10.1,0,6,5.117,0
20120410,11.5,8,6.3,949.02,60.54,2.8,18.9,2.5,1.2,11.6,0,6,7.517,0
20120411,7.2,8.5,7.7,948.44,84.46,3.6,11.4,4.1,2,12.5,4.7,6,1.183,0
20120412,8.3,7.5,6.4,951.2,70.79,3.1,13.9,2.9,1.8,9.2,1.1,6,7.433,0
20120413,7.5,8.3,8,952.04,80.42,1.6,10.3,5.1,4.4,4.8,0.6,6,0,0
20120414,8.3,8.4,7.4,948.73,76.92,2.8,11.5,6,3.2,10,0.2,6,0.383,0
20120415,7.3,9.2,8,950.38,89.67,2.6,9.2,6.1,5.7,9.8,7.6,6,0,0
20120416,5,7.6,8,960.55,86.92,3.1,7.3,3,2.4,9.4,4.2,6,0,0
20120417,5.1,6.3,6.6,958.98,73.71,1.9,8.9,1.3,-0.5,5.7,0,8,4.017,0
20120418,5.8,7.3,7.3,947.62,79.83,1.7,11.1,-1.6,-3.3,6.8,0.4,6,1.4,0
20120419,9.7,7.6,5.6,942.32,65.79,1.9,15.2,3,1.6,10.5,3.1,6,11.233,0
20120420,8.5,8.7,7.3,947.03,78.92,4.1,12,6,4.7,13.7,0.3,6,1.483,0
20120421,9.8,7.2,5.9,952.21,62.75,3.6,15.6,2.9,0.2,13.7,0.5,6,10.217,0
20120422,6.5,7.8,6.2,957.3,80.92,4.4,9.4,0.7,-2.1,11.8,1.3,8,1.85,0
20120423,7.4,6.9,5.7,953.87,69.04,1.8,13.4,-2,-3.4,7.7,0,0,8.983,0
20120424,6.4,8,6.3,948.95,83.38,4.3,9.9,3.3,1.5,14.1,2.8,6,0.933,0
20120425,11.1,7.7,3.5,954.31,60.63,4.1,18.1,4.3,2.4,12,0,0,12.483,0
20120426,14.5,9.3,3,956.99,60.83,1.4,23.8,2.1,-0.1,5.1,0,0,13.433,0
20120427,17.3,10.8,2.3,963.6,59.17,2.3,26.7,5.3,2.2,7.2,0,0,13.2,0
20120428,20.2,9.6,2.2,961.63,48.75,3.3,30.3,6.1,3.5,11.1,0,0,13.283,0
20120429,20.7,8.4,7,957.08,35,4.7,24.3,12.8,10.6,12.5,0,0,1.45,0
20120430,17.8,11.4,4.3,961.19,58.04,3.2,25,9.2,7.2,11.5,0,0,12.933,0
20120501,16.2,11.7,3,962.7,65.5,2.2,22.8,6.6,4.3,8.9,0.1,6,11.267,0
20120502,18.1,12.4,5.5,959.91,63.75,2.6,25.6,9.1,6.8,11.2,7,6,10.85,0
20120503,13.9,11.7,5.9,960.51,75.46,2.4,18.8,8.2,6.2,9.4,0,0,4.017,0
20120504,14.8,10.3,2.3,954.92,65.13,1.7,21.4,8,5.9,7,0.8,6,12.85,0
20120505,12.2,10.9,6.8,954.09,77.21,3.4,17.2,7.1,5.9,11.4,0.1,6,3.383,0
20120506,9.4,10.7,6.9,958.58,90.5,2.6,12,5.1,3.5,8.4,5.4,6,0.133,0
20120507,11.2,10.3,4.4,964.73,79.42,1.9,17.4,5,3.2,9.9,0,6,6.717,0
20120508,14.1,10,4.3,964.08,66.38,1.4,21.8,2.5,1.2,6.8,0,6,12.383,0
20120509,16.3,13.1,6.6,966.2,71.54,2.7,21.7,10.8,8.8,10.1,0.3,6,3.5,0
20120510,18.8,13.4,4.8,970.68,65.5,1.5,26.9,8.7,6.4,6,0,0,13.817,0
20120511,21.2,14,4.8,970.5,60.42,1.3,29.9,10.4,8.5,6.7,11.3,6,13.733,0
20120512,12.5,12.5,7.1,974.93,84.25,2.9,18.3,8.4,8,10.9,3.4,6,0,0
20120513,8.5,6.8,4.3,974.21,62.92,2.4,13.2,3.2,1.7,7.4,0,0,6.783,0
20120514,7.3,6.3,0.8,967.21,64.58,1.9,13.5,-0.8,-2.4,6.7,0,0,13.7,0
20120515,8.4,7.9,4.2,959.27,74.58,3.1,18.4,-0.6,-2,21.2,5.2,6,9.617,0
20120516,6.3,7.7,6.1,966.13,80.67,4.9,10.7,2.4,0.8,15.2,2.2,8,4,0
20120517,7.3,6.4,2.7,969,66.08,2.1,13.1,0.7,-1.2,6.5,0,0,12.5,0
20120518,11.1,8.7,5.7,961.07,66.13,2.8,18.4,3.2,1.4,8.5,0.3,6,6.667,0
20120519,16.9,11.2,4.5,959.74,62.17,3,23.8,7.2,5.3,10.8,0,0,12.8,0
20120520,18.4,11.8,4.8,953.98,58.71,2.4,26.1,7.2,5.1,7.9,0,6,9.483,0
20120521,18.8,12.6,4.9,947.53,59.38,4.2,23.8,11.7,10.5,12.6,0,0,6.883,0
20120522,16.3,13.9,6,955,76.38,1.8,23.6,9.1,6.9,5.5,0.4,6,5.967,0
20120523,19.1,15.2,4.7,965.49,71.79,2.3,26.1,13.5,11.6,9.9,0.9,6,9.433,0
20120524,19.2,13.4,3.1,969.76,63.46,2.8,26.2,13,10.8,8.8,0,0,12,0
20120525,16.7,9.7,2.2,969.45,53.5,3.2,22.2,8.3,6.4,9.4,0,0,14.033,0
20120526,15.1,8.7,1.3,967.74,53.46,3.3,20.9,7.5,5.7,10.5,0,0,14.383,0
20120527,15.2,9.6,5.1,965.68,59.63,1.7,21.8,6.1,4.3,7.2,0,0,8.433,0
20120528,17.1,10.6,5.9,962.67,57.29,2,22.7,9.7,8.6,8.8,0,6,4.717,0
20120529,15.2,13.3,5.1,962.09,77.17,3.2,21.1,10.4,8.6,15.4,7.9,8,7.033,0
20120530,15.3,13.9,5.3,965.37,80.96,2.6,23.7,9,6.1,12,4,6,5.85,0
20120531,16.7,14.3,7.1,965.65,77.04,2.9,22.9,10.8,9.3,16.9,6,6,6.667,0
20120601,15.4,12.7,7,964.25,73.17,4.7,18.5,12.6,11.6,12.9,0,6,3.05,0
20120602,16.6,13.2,6,962.92,71.33,1.9,21.7,11.7,9,6.3,0,0,8.767,0
20120603,16.3,16.1,6.4,958.15,86.38,3.4,23.4,8.7,6.7,13.3,20.5,6,3.85,0
20120604,13.4,13.6,7.5,960.17,89.21,4,17.1,11.7,10.6,10.5,8.1,6,1.117,0
20120605,10.6,8.9,4.8,964.75,69.79,3.9,13.9,6.7,4.9,12.2,0.2,6,7.6,0
20120606,12.7,12.2,6.8,959.85,82.46,2.4,20.3,5.9,4.9,9.2,0,6,1.583,0
20120607,17.8,15.5,6.5,957.01,77.79,2.4,24.2,9.5,8.3,14.4,6.9,6,6.683,0
20120608,16.5,16.3,7.5,960.12,87.08,3.3,20.2,11.6,11.2,8.6,17.9,6,1.083,0
20120609,13.6,13.2,6.7,963.95,85.58,3.1,17.6,9.4,7.9,7.4,10.4,6,3.35,0
20120610,12.4,12.6,7.3,959.81,88.08,2,15.9,9.2,8.2,6,3.3,6,0.617,0
20120611,13.6,13.3,6.6,953.81,85.92,1.8,19.8,9.2,8.6,18.5,6.4,6,4.867,0
20120612,12.6,13.3,7.3,952.61,91.42,3.2,17.2,9.3,8.4,11.1,15.1,6,1.033,0
20120613,13.4,12.6,7.3,961.46,82.92,4.6,18.8,10.2,9.1,11.3,0.9,6,3.033,0
20120614,14.4,11.6,2.8,966.4,73.08,2.2,20.6,7.4,5.2,6.6,0,0,12.883,0
20120615,18,13.7,3.2,966.13,70.17,1.7,27.5,6.7,5.6,6,0,0,14.933,0
20120616,21.9,16.3,1,965.59,65.63,2.2,30,10.6,9.3,8.5,0,0,15.083,0
20120617,19.3,15.7,3.8,969.84,70.46,1.8,24.3,14.7,13.2,6.4,0,0,9.017,0
20120618,23.1,17,1.4,964.92,64.92,1.9,31,12.8,11.4,9.7,10.8,6,15.033,0
20120619,21.8,20.2,5.5,965.66,78,3.7,26.7,16.3,15.9,13.2,0.4,6,10.183,0
20120620,20.9,20.9,6.8,962.26,85.88,2.4,26.4,16.7,16,17.3,14.2,6,5.15,0
20120621,20.8,18.9,4.4,960.22,78.25,1.7,26.2,14.8,13.7,18.8,2.8,6,11.75,0
20120622,18.3,15.8,6.1,967.79,75.5,2.6,22,13.6,10.5,7.1,0,6,7.55,0
20120623,17.2,12.8,4.4,971.53,67.58,1.2,22.8,10.1,9.4,4.2,0,0,10.05,0
20120624,19,13.8,5.1,965.89,66.21,2.7,25.6,9.3,7.8,11.2,6.4,6,9.433,0
20120625,15.3,12.7,5.7,965.22,73.79,3.8,19.7,10.7,8.6,10,1.2,6,5.4,0
20120626,16.2,11.8,4,969.31,66.04,3.1,21.9,10.2,7.8,8.5,0,0,12.117,0
20120627,19.5,15.1,6.5,968.01,68.79,1.9,25.5,11.4,10.4,8.1,0,0,10.267,0
20120628,21.4,18.5,6.4,962.43,74.29,1.7,27.1,14.4,12.5,6.7,0,6,9.95,0
20120629,22.9,19.3,3.5,960.63,71.71,2.2,29.9,14.7,13.5,9.7,0.1,6,10.383,0
20120630,24.2,21.4,2.3,961.08,72.58,2.3,30.9,15.7,14.8,13.3,0,0,13.4,0
20120701,20.3,17.7,5.9,965.95,75.63,3.3,26,15.9,14.6,14.7,5.9,6,8.183,0
20120702,17.7,18.9,7,965.77,93,2.4,19.7,15.1,14.4,8,5.3,6,1.9,0
20120703,19.2,19.2,7.3,965.41,86.88,2,22.1,15.8,15.2,5.5,0,6,2.117,0
20120704,20.7,19.3,6,962.43,80.38,1.6,25.9,14.4,13.7,6.1,1.1,6,9.167,0
20120705,21.9,20,5.3,959.67,78.21,2,28.9,16.1,15.3,12.5,1.8,6,11.367,0
20120706,19.9,18.4,6,960.89,80.38,2,25,13.5,12.5,7.5,23.2,6,8.567,0
20120707,18.8,17.6,4.7,962.81,81.92,2.1,23.5,13.1,11.4,11.5,1,6,6.45,0
20120708,20,17.1,3.8,960.27,75.38,2.5,25.2,10.6,9.1,15.2,17.1,6,12.417,0
20120709,19.5,17.1,5.6,963.37,76.63,1.9,24,16.2,14.2,5.3,0,6,6.55,0
20120710,19.6,16.8,4,962.79,76,1.6,25.6,13.9,12.5,14.6,3.5,6,8.217,0
20120711,17.9,15.4,5.8,963.7,75.5,2.8,21.6,14.9,14,9.1,1.8,6,5.383,0
20120712,16,12,5.1,965.52,67,4.3,20.8,10.9,9.4,13.6,0.8,6,9.033,0
20120713,15.6,14.6,7.3,959.95,82.71,2.2,20,12.3,11.5,6.9,2.1,6,1.717,0
20120714,17.9,14.3,5.4,957.9,71.5,4,23.4,13.5,12.1,16.9,0.7,6,7.317,0
20120715,14.9,13.5,6.1,964.2,80.5,4.1,20.3,11.7,10.9,15.1,1.9,6,5.25,0
20120716,14.8,11.3,6.1,972.71,69.17,4.1,19.8,10.5,9.2,11.1,0,6,6.517,0
20120717,17,12.1,6.3,971.64,63.46,5.5,21.5,12.8,11.9,16.5,0,6,3.75,0
20120718,20.1,14,4.9,966.92,62.5,3.5,27.3,13.7,12.1,12,0,6,10.433,0
20120719,19.6,14.9,5.7,960.9,65.83,3.8,24.9,13.4,11,11.4,1.2,6,7.033,0
20120720,15.1,13.5,7.5,964.49,79.13,1.4,18.6,12.7,12.4,5.2,8.8,6,0.167,0
20120721,14.1,13.9,6.9,967.55,86.79,2,18.1,11.7,10.8,14.2,3.9,6,1.9,0
20120722,13.8,11.2,4.1,973.32,73.71,2,18.1,8.4,6.6,7.2,0,0,8.783,0
20120723,15.9,11.7,1.3,972.78,67.04,4.6,22.1,7.6,5.5,13.4,0,0,14.517,0
20120724,21.1,15.5,1.3,965.07,64.29,2.8,29.3,12,9.1,7.6,0,0,14.183,0
20120725,18.9,17.9,6.7,964.2,82.38,1.9,24.4,13.2,11.3,7.1,2.9,6,1.967,0
20120726,22.5,18.8,3.1,965.35,71.67,2.2,30.4,14.7,13.3,9.2,0.1,6,11.917,0
20120727,23.7,18.4,1.3,962.68,66.33,2.1,30.9,14,12.4,7.2,0,0,13.933,0
20120728,21.3,19.2,6.3,959.79,77.46,2.3,26.9,16.6,15.1,7.1,2.7,6,5.85,0
20120729,19.1,17.8,6.8,962.54,81.13,3.5,23.1,16.2,15.1,12.9,0.2,6,2.717,0
20120730,18.2,12.6,5.2,966.8,63.29,2.1,24.5,11.4,9.7,9,0,0,10.167,0
20120731,18.6,13.5,4,967.05,66.75,1.6,26.5,8.6,7.3,7.9,0,0,11.15,0
20120801,20.7,14.9,0.8,964.14,66.25,2,29.1,10.3,8.6,8.9,0,0,14.233,0
20120802,22.3,16.5,4.7,963.05,65.04,2.4,29.9,12.6,11,11.1,16.5,6,12.483,0
20120803,19.6,18.2,5.3,965.58,81.29,1.7,24.9,15.7,14.4,8.9,0.1,6,5.517,0
20120804,20.6,19,6.4,963.32,79.29,1.9,25.6,16.2,15.7,7.9,1.3,6,7.4,0
20120805,19.8,18.1,5.2,960.11,81.04,1.9,27.6,13.5,12.3,24.2,5.8,6,8.367,0
20120806,18.2,16.9,5.8,963.46,82.54,3.1,24.3,12.7,11.1,13.1,9.2,6,6.583,0
20120807,17.3,13.6,3.8,970.53,71.33,3.2,23.3,9.4,8,10.3,0,0,11.65,0
20120808,16.8,13.6,5.2,971.83,72.88,1.3,21.8,10.6,8.8,5.3,0,0,7.767,0
20120809,16.8,12.8,4.3,971.64,71.25,0.7,23.8,8.5,7.3,6.5,0,0,12.083,0
20120810,17.4,14,4.8,970.26,72.79,1.3,23.8,10.9,9.5,7.1,0,0,8.6,0
20120811,15,11.6,3.6,968.97,70.13,2,20.1,8.8,6.4,6.9,0,0,7.95,0
20120812,14.9,11.4,1.8,964.27,70.08,3.2,21.9,6.8,3.3,10.7,0,0,13.617,0
20120813,15.1,11,2.3,963.7,68.92,1.8,22.9,5.7,3.7,7.2,0,0,13.433,0
20120814,16.4,11.5,3.9,963.82,67.04,1.6,24.6,5.9,4.1,9.6,0,0,12.75,0
20120815,19,13.1,5.1,962.49,63.96,2.1,26.2,10,8.2,8.2,0,0,9.883,0
20120816,17.3,16.6,6.4,966.88,84.29,2.4,20.6,11.3,9.8,8.4,8.1,6,1.283,0
20120817,17.2,15.9,3,969.4,83.21,1.3,24.7,10.1,9.3,7,0,0,9.567,0
20120818,19.5,16.4,0.8,970,75.75,1.4,27.6,10.6,9.4,6.1,0,0,13.167,0
20120819,21.2,17.1,0.3,969.87,72.38,1.9,30.9,10.7,9,6.7,0,0,13.433,0
20120820,24.2,18.2,2,968.22,64.88,1.7,34.1,10.8,9,24.7,10.8,8,12.9,0
20120821,23.2,20.6,4.3,967.24,75.75,2.1,30.4,16.3,15.1,12.6,0.1,6,11.933,0
20120822,22.5,20.2,3.9,964.91,75.67,2.2,28.8,16.7,15.2,8.6,1.2,6,8.833,0
20120823,20.3,18.3,4.2,963.74,78.63,1.7,26.1,14.8,13.8,11.8,1.9,6,7.667,0
20120824,20.3,18.3,7.3,960.3,77.83,3,25.9,15.7,14.5,14.9,7,6,1.433,0
20120825,19.8,19.8,6.9,960.69,86.29,3.6,25,14.6,14.3,10.9,20.4,6,3.717,0
20120826,16,13.8,6,965.04,77,5,21.1,12.6,11,16.3,1.2,6,5.517,0
20120827,15.5,12.4,1.9,969.85,73.08,2.6,21.2,9.1,6.8,6.6,0,0,12.5,0
20120828,18.1,14,4.3,967.33,71.42,1.9,27.6,7.2,5.6,10.8,1.8,6,10.283,0
20120829,19.2,16.7,5.2,968.13,77.75,2.1,26,12.6,11.3,8.7,0,6,11.667,0
20120830,18.4,17.8,7.5,965.73,85.38,2.1,24.1,13.4,12,11.8,25.1,6,2.65,0
20120831,12.6,14.1,8,966.94,96.67,3.5,14.6,11.3,11,7.3,15,6,0,0
20120901,13.1,14.5,8,969.41,95.63,1.5,15.1,11.4,11.3,4.4,1.9,6,0,0
20120902,15.3,16,7.8,970.58,92.21,2.3,17.5,13,12.9,7,0,6,0.05,0
20120903,17.2,17.8,7.3,969.8,90.83,1.5,20.4,14.4,14,6.1,0,0,0.15,0
20120904,18.6,18,6.9,967.67,83.92,2.4,21.5,15.9,15.4,6.6,0,0,2.533,0
20120905,18.4,17.7,7.6,966.69,84,1.5,21.2,16.4,14.8,4.5,0.2,6,0.067,0
20120906,15,13.3,5.5,971.93,79.04,2,19.1,6.8,5.3,6.5,0,0,4.133,0
20120907,13.7,11.8,1.1,972.56,79.04,1.1,22.2,5.5,4.5,4.9,0,0,12.317,0
20120908,15.2,11.9,0,970.03,74.63,0.7,24.9,6.3,4.5,3.5,0,0,12.3,0
20120909,16.2,14.5,1.5,966.18,81.42,1.6,24.9,6.6,5.4,8.3,0,6,12.1,0
20120910,19.2,16.8,4.2,965.78,78.13,1.4,27.3,12.4,10.7,9.3,0.2,6,9.3,0
20120911,18.8,15.1,4.8,963.72,73.21,2.4,26.9,10.7,8.9,10.3,2.1,6,9.75,0
20120912,12.8,13.7,8,961.63,91.29,4,16.9,8.8,8.2,9.2,7.5,6,0,0
20120913,10.2,10.2,7.2,964.19,82.75,2.1,12.7,7.2,4.6,5.8,0,0,0.75,0
20120914,10.6,9.4,1.5,964.66,76.29,2,17.5,2.5,1.1,6.3,0.3,6,11.283,0
20120915,11.8,11.7,4.7,965.9,84.63,2.5,16.4,5.8,3.7,7.3,0.2,6,3.75,0
20120916,11.1,11.2,2.4,965.12,86,1.7,19,3.9,2.9,7.2,0,0,9.183,0
20120917,13.2,12.5,3.6,963.47,83.63,1.4,21.7,4.1,3,9,0,0,11.15,0
20120918,16.1,13.6,3.4,961.27,77.04,1.7,24.9,5.3,4.1,9.8,4.8,6,9.717,0
20120919,11.2,12.2,6.8,965.73,90.42,2.6,15.7,4.5,2,10.2,2.4,6,0,0
20120920,9.1,8.7,4.6,970.95,78.5,1.6,15.4,2.6,0.2,4.5,0,0,9.583,0
20120921,9.8,9.7,5.8,965.81,81.63,1.4,19,0.4,-1,5.6,8.4,6,10.15,0
20120922,12.1,13.3,6.5,963.49,93.67,2.7,15.5,5.3,4.5,12.8,2,6,0.75,0
20120923,12.2,12.8,6,962.58,89.79,2.6,17.8,6.6,6.5,8,0,0,7.267,0
20120924,14.2,14.2,6,952.9,87.58,3.2,19.9,8.3,6.2,10.3,1.1,6,2.9,0
20120925,14.8,12.3,4,953.8,75.13,2.4,20.9,8.2,5.6,9.1,0,0,9.867,0
20120926,15.6,13,5.7,950.83,76.08,2.1,24.1,6.6,4.6,10,2.3,6,5.667,0
20120927,12.5,11.7,6.6,960.28,81.13,4.3,16.2,9.4,7.4,12.1,0.3,6,2.283,0
20120928,11.5,10.5,2.4,967.12,79.29,1.5,17.9,4.9,2.7,6.6,0,0,9.983,0
20120929,10.3,12.1,7.2,965.71,95.63,1.2,14.3,4.2,2.7,4,10.3,6,0.033,0
20120930,11.7,13.1,7.5,968.36,95.33,1.7,14.3,9.2,7.5,5.6,0.2,6,0.033,0
20121001,12.9,13.2,7.5,966.13,89,1.7,15.6,8.6,6.1,5.5,0,0,0.033,0
20121002,10.2,10.4,2.5,967.29,85.17,1.6,17.2,3.4,2.1,7.7,0,0,8.517,0
20121003,12,10.8,3,965.68,78.71,1.7,20.6,2.3,1,6.2,0,0,9.7,0
20121004,13.6,12.4,6.3,963.58,80.38,3.4,18.7,6.9,4.6,15.7,2.2,6,0.1,0
20121005,13.2,11.7,4.2,965.72,78.83,3.3,21,3.7,2.2,12.3,0,0,9.1,0
20121006,16.3,11.8,3.5,964.23,66.79,4.2,24.2,6.8,4.1,16.2,3.6,6,8.667,0
20121007,11.5,12.4,7,965.13,90.04,3.5,14.5,5.1,1.8,13,9.6,6,1.9,0
20121008,8.1,8.7,4.7,967.26,82.21,1.3,13.4,0.6,-1,6.5,1.9,6,9.333,0
20121009,11.2,12.9,7.8,959.9,95.75,1.9,14.6,6.2,4.1,7.7,7,6,0,0
20121010,7.9,9.6,7.1,962.12,90.29,1.1,11.2,3.5,1.7,3.7,0.1,6,0.05,0
20121011,6.1,9,4.7,960.59,94.38,1.6,12.2,0.7,-0.1,6.3,0,0,5.383,0
20121012,10,11.9,7.2,959.37,95.33,2.5,14.7,3,1.8,13.4,2.9,6,0.017,0
20121013,7.4,8.9,4.3,961.43,87.5,2,12.4,1.6,-0.3,8.1,0,6,7.917,0
20121014,9.2,9.4,5.8,952.5,82.79,1.7,15.7,2.7,0.2,7.6,0,6,5.483,0
20121015,7.1,8.8,7.5,955.75,86.92,3.6,9.3,3.2,0.8,12.6,1.6,6,0,0
20121016,7.8,8.6,6.3,961.32,82.46,2,12.4,4.9,3.2,5.9,0,6,3.45,0
20121017,9.9,10.2,6.3,963.17,83.83,2.1,17,4.7,2.3,6.7,0,0,6.383,0
20121018,8.8,10.3,4.8,963.26,90.63,1.8,16.6,2.5,0.2,6.8,0,0,8.467,0
20121019,10.4,11.4,3.3,964.24,90.08,1.8,19,3.4,1.8,5.5,0.1,6,9.783,0
20121020,9.1,11.6,8,967.22,100,1.3,11.2,5.6,5.6,3.6,0,6,0,0
20121021,9,11.4,7.9,966.94,98.88,1.6,10.5,8,8.1,4.7,0,6,0,0
20121022,8.3,10.7,8,969.43,98.08,1.6,8.9,7.3,7.1,3.9,0,6,0,0
20121023,8,10.2,8,970.85,95.29,1.8,9.3,7.1,6.9,5.1,0,6,0,0
20121024,8.6,10,7.8,967.33,89.42,1.8,10,7.1,6.9,5.7,0,0,0,0
20121025,8.2,9.3,5.4,962.52,85.96,1.5,12.4,5.3,2.7,5.5,0,0,4.483,0
20121026,7.3,9.4,7.7,953.5,91.63,3.1,9,3.6,2,8.2,0.1,6,0,0
20121027,2.2,7,8,944.62,96.46,3.1,5.8,-1.2,-1.2,9,9.7,8,0,0
20121028,-0.3,5.8,8,958.38,97.54,2.1,1,-1.8,-2.3,5.4,1.1,7,0,4
20121029,-0.3,5.4,6.8,962.65,90.13,2.2,1.7,-2.6,-5.8,7.7,0,7,0,2
20121030,2.2,5.9,5.5,956.6,83.54,3.4,7.8,-2.4,-4.4,8.7,0,7,3.833,0
20121031,2.7,6.5,4.3,950.63,87.29,2.5,9,-4.4,-7.3,7.8,0.1,6,8.567,0
20121101,6.9,8,6.8,941.53,80.38,2.8,12.3,3.2,2.4,8.6,3.3,6,1.85,0
20121102,7.8,8,6.5,952.45,75.79,4.6,11.2,6,3.5,16.1,1.5,6,4.1,0
20121103,9.5,9.8,5.2,954.32,83.5,2.6,16.4,2.8,0,15.1,0,6,7.667,0
20121104,8.5,9.5,7,952.28,86.17,2,13.5,3.2,0.7,6.5,22.8,6,6.717,0
20121105,7.1,8.6,7,953.5,86.21,4.2,10.6,4.3,2.8,14.8,1.9,6,2.217,0
20121106,4.6,7.1,5.3,964.55,83.58,4.1,7.2,0.8,-1,11.5,0.6,6,1.883,0
20121107,5,7,6.5,973.43,80.38,7.1,7.6,-0.4,-3.2,17.8,0,6,0,0
20121108,4.4,6.8,5.1,969.62,81.96,1.5,10.9,-3,-5.4,5,0,0,5.767,0
20121109,5.8,7.8,5.2,965.31,85,2.1,10.5,1,-1.8,9,0,0,7.283,0
20121110,5.2,8.1,7.2,955.82,91.42,1.4,11,1.1,-0.4,5.3,0,6,0.683,0
20121111,7.5,10.3,7.6,959.23,98.88,1.7,10.5,2.1,-0.2,5.7,7.6,6,0,0
20121112,7.7,9.9,7.8,972.03,94,1.3,8.8,6.1,5.5,4.5,0.1,6,0,0
20121113,5.7,8,6.5,977.94,87.75,1.6,8.2,3,0.8,4.6,0,0,2.433,0
20121114,4.8,8.1,6.7,974.81,93.54,3.2,6.9,-1.8,-3.8,9.3,0,0,0,0
20121115,3.9,7.5,7.3,970.05,93.38,2.2,5.5,2.1,2.3,4.9,0,0,1.233,0
20121116,1.5,6.7,7.9,966.93,98.25,2.2,3.7,-0.1,0.3,6.2,0,0,0.133,0
20121117,0.5,6.3,8,962.84,100,1.4,1.6,-0.6,-0.3,5.2,0,6,0,0
20121118,0.6,6.4,7.4,962.27,98.92,1.9,4.7,-1.6,-2.8,4.6,0,0,2.367,0
20121119,1.2,6.7,7.9,965.2,99.96,1.7,3.9,-1.4,-1.3,4.7,0,6,0,0
20121120,2.6,7.3,8,967.21,99.63,1.8,3.1,1.8,2.2,5.4,0,6,0,0
20121121,2.9,7.5,8,966.82,99.17,2,3.6,1.3,1.5,5.9,0,6,0,0
20121122,4.2,8.1,7.9,971.4,98.04,1.4,6.1,1.1,0.2,4,0.4,6,0,0
20121123,4.5,8.3,7.8,969.36,98.25,2,6.5,3.1,3.1,4.8,0,6,0,0
20121124,4.3,8.2,7.1,967.48,98.21,1.9,8.2,2.5,0.4,8.5,0,0,4.333,0
20121125,7.8,8.9,6.9,964.83,84.46,2.5,16.1,-0.6,-1.8,9,0,6,6.05,0
20121126,7.5,9.6,7.1,958.55,93.21,1.6,10.3,4.2,2.1,6.5,0,0,0.3,0
20121127,6.3,9.4,8,953.56,97.96,1.6,7.6,3.3,1.6,4.1,0.4,6,0,0
20121128,4.9,8.6,8,946.45,99,1.3,5.5,4.2,4.1,5.1,9.2,8,0,0
20121129,1.6,6.8,8,944.08,99.46,5.1,4.8,0.4,0,12.4,5.2,8,0,0
20121130,0,5.8,5.9,954.8,94.75,2,2.5,-5.6,-8.1,4.7,0,7,1.15,2
20121201,-3.1,4.8,7.1,960.65,97.63,1.4,-1.9,-5.4,-6,4.7,0,7,0,0
20121202,-1.2,5,7.3,959.75,90.04,4.5,0.8,-3.9,-6,10.7,0.3,7,0.35,0
20121203,-0.1,5.4,7.3,961.33,89.13,5.1,1.9,-1,-2.2,10.5,1.2,8,1.567,3
20121204,2.7,6.6,7.1,949.92,88.38,5.8,7,0.1,-1.5,23.2,5.3,8,1.217,0
20121205,1.6,6.1,7.2,950.87,88.79,4.5,3.6,0,-1.3,10.8,0.1,8,0.333,0
20121206,-1.5,4.8,5.8,959.42,86.88,4.4,0.6,-5.2,-10.3,15.2,0.4,7,1.4,0
