Date,A,B,C,D,E,F,G,H,I,J,K,L,M,N
20121116,5.1,8,8,1005.29,90.54,1.3,6,4.1,4.5,3.5,0,6,0,0
20121117,4.3,7.9,7.9,1000.19,94.88,1.7,6.7,2.5,1.7,4.5,0,0,0.433,0
20121118,4.5,8.1,6.2,999.39,95.71,1.3,10.5,0.3,-0.8,4.3,0,0,5.267,0
20121119,3.9,8,6.8,1003.49,98.92,1.9,5.7,0.8,-0.4,4.9,0,6,0,0
20121120,3.8,7.7,8,1005.8,96.33,2.1,4.7,2.1,2.5,5,0,6,0,0
20121121,4,7.5,7.9,1004.46,91.92,1.8,7,3,2.3,5.8,0,6,0,0
20121122,6.5,8.8,4.7,1009.19,91.17,1.6,12.8,0.7,0.1,5.1,0,0,4.067,0
20121123,5.1,8.8,8,1006.21,99.13,1.1,7.9,3.5,3.5,4.4,0,0,0,0
20121124,6.8,9.2,7.6,1003.49,93,1.2,11.8,1.8,0.6,2.9,0,0,0.25,0
20121125,8.5,8.7,5.8,1001.07,79.42,3.3,14.6,0.2,-1.1,16.6,0.4,6,0.483,0
20121126,6.9,9.6,8,995.27,95.67,2,10.1,0.6,0.2,8.6,7.4,6,0,0
20121127,7.3,9.5,8,992.38,93.08,2.2,8.7,5.9,5.4,7.3,1,6,0,0
20121128,6.6,9.3,7.9,987.73,95.67,4.1,7.3,5.9,5.3,11.5,18.5,6,0,0
20121129,4.4,6.9,7.8,987.49,82.83,4.2,6,2.3,1.9,14,1.2,6,0,0
20121130,2.4,5.9,6,995.17,82.79,1.5,5.5,-2.6,-4.2,4.3,0,8,4.083,0
20121201,-1.3,5.1,4.6,1000.38,91.71,1.4,3.2,-5,-6.1,8.4,0.8,7,4.467,0
20121202,0.9,6,7.8,999.67,91.83,6,2,-0.6,-0.6,11.9,0.1,8,0.15,1
20121203,2.3,6.2,7.1,1000.18,85.88,6.2,5.7,0.2,-0.9,13,4.1,8,0.883,0
20121204,4.2,7.5,7.8,988.94,91.46,5.5,5.8,2.6,2.4,11.8,10.8,6,0.533,0
20121205,3.7,6.8,7.7,990.15,85.42,4.9,5,1.7,0.5,11.1,0.2,6,0.133,0
20121206,1,5.3,5.7,1000.69,81.08,3.7,2.9,-2.6,-4.5,8.9,0,7,2.533,0
20121207,-1.8,5.1,7.8,993.44,94.25,1.4,-0.4,-4.1,-5.7,5.6,3,8,0,0
20121208,-3.5,4.1,4.4,1005.63,86.88,2.8,-0.5,-8.3,-15.7,8.2,0,0,6.85,3
20121209,-1.1,5.2,7.7,1006.35,92,7.9,1.8,-5,-6.7,16.8,3.9,8,0,2
20121210,2.1,6.4,7.6,998.13,90.13,5.9,3.2,0.9,0.1,14.7,1.1,8,0.217,1
20121211,-0.3,5.1,7.4,1008.54,85.58,2.4,1,-3.6,-5.8,6.2,0.2,7,0.05,0
20121212,-4.7,4,3,1009.11,92.75,1.2,-1.2,-7.4,-8.4,6.1,0,0,2.8,0
20121213,-3.9,4.4,6.8,999.02,93.67,0.8,-0.1,-8.5,-8.6,2.8,1.6,8,2.4,0
20121214,1.6,6.8,7.5,989.97,98.63,1.1,4.2,-0.1,0,3.2,11.8,6,0.017,0
20121215,8,9.5,7.1,990.12,88.5,4.8,10.4,2.6,2,11.6,4.6,6,1.367,0
20121216,8.1,9.3,7.3,994.44,86.29,5.8,10.2,6.3,5.8,13.4,11.9,6,0.667,0
20121217,7.3,9.2,7.1,993.84,90.21,5.4,9.9,5.6,4.2,11,3.5,6,1.567,0
20121218,5.7,8.4,7.5,1000.68,91.29,3.3,7.2,4.3,3.4,7.9,0.1,6,0.083,0
20121219,4.2,7.7,5.5,1008.4,92.63,1.9,8.1,-0.8,-2.7,5.3,0,0,1.883,0
20121220,1.5,6.3,7,1001.13,91.5,2.5,3.3,0,-2.1,8.7,7.3,8,0,0
20121221,5.9,8.9,7.8,998.55,95.42,3.1,8.1,1.7,1.8,6.8,4.5,6,0,0
20121222,7,9,7.8,1002.49,90.17,3.1,9.8,5.3,5,14.4,7.1,6,0,0
20121223,12.6,11.8,8,998.02,81.29,8.8,14.5,9.8,9,15.2,0.4,6,0,0
20121224,9.6,9.1,6.6,996.12,77.04,2.8,14.2,3.1,1.8,7.9,0,0,4.55,0
20121225,9.3,9,7.7,992.37,78.08,5.5,15.5,2.4,0.9,15.4,0.6,6,0,0
20121226,8.9,8.6,7.6,999.46,74.75,8.1,9.8,7.9,6.6,17.7,3.7,6,0.2,0
20121227,8.7,9.4,7.7,995.34,83,9.2,10.2,7.4,6.4,20,12.5,6,0,0
20121228,7.6,8.5,7.7,1011.5,81.29,4.4,9,6.3,5.7,11.1,0,6,0.2,0
20121229,6.4,8.2,6.8,1005.3,85.96,1.7,11.7,2.7,1.2,8,0,0,4.517,0
20121230,8.5,7.9,7.1,1006.3,71.5,6.9,9.8,5.8,5.1,15.4,2.2,6,1.083,0
20121231,7.5,7.7,7.3,1004.64,73.96,5,10,0.7,-0.9,11.1,0,0,0.983,0
20130101,6.3,8,7.8,996.23,83.17,4,8.3,0.4,-0.7,10.7,6,6,0,0
20130102,3,6.8,3.8,1011.33,90.21,3.3,6.4,-1.2,-3.2,9,0,0,0.75,0
20130103,4.7,7.1,7.6,1020.57,82.92,6.6,7.4,0.5,-0.8,13.3,2.1,6,0,0
20130104,7.6,9.8,7.9,1022.38,93.46,5.4,8.8,6.1,5.9,9.3,0,6,0,0
20130105,7.5,9.5,7.9,1019.6,90.71,4.7,8.6,6.7,6.3,9,0,6,0.417,0
20130106,6.9,9,7.9,1017.18,90.92,4.9,7.8,6,5.7,10,0,6,0.117,0
20130107,6,8.4,6.8,1014.87,90.13,2.5,9.8,3.8,1.4,6.1,0,0,2.95,0
20130108,4.2,7.7,8,1013.05,93.17,4.6,4.7,3.5,3.7,9.2,0,0,0,0
20130109,2.8,6.8,8,1008.4,91.42,4.3,3.8,1.4,1.1,9,1.4,8,0,0
20130110,2.8,7,7.9,1001,93.58,4.6,3.8,1.6,1.5,8.7,1.1,6,0,0
20130111,1.6,5.9,7,1001.49,85.67,2.1,3,0,-1,6.3,2.2,8,2.483,0
20130112,-0.8,5.3,7.8,1002.95,90.96,3.8,0.1,-2.3,-3.1,8,1.3,7,1.233,1
20130113,-1.3,4.6,8,1000.34,83.63,4.4,-0.5,-2.5,-3.4,7.8,0.1,7,0,2
20130114,-2.2,4.5,5.5,999.32,85.83,2.4,0.2,-7.5,-9,7.4,0,7,1.95,1
20130115,-1.7,5,7.4,992.28,91.75,1.5,0.9,-6.8,-7.1,4.8,0.9,7,0.667,1
20130116,-2,4.5,6.8,994.26,84.42,2.7,-0.3,-3,-6.4,8.3,2.4,8,3.75,2
20130117,-2.3,4.6,7.8,999.57,89.96,3.1,-1.6,-3.2,-3.5,8.8,1,7,0,4
20130118,-1.7,4.5,7.7,994.17,83.71,3.2,-0.7,-2.6,-4.3,9,0,7,1.5,6
20130119,-1.7,4.2,7,981.98,77.17,5.4,0.4,-2.7,-3.8,12.1,1.3,8,2.717,4
20130120,-1.5,4.9,7.8,979.71,89.75,4.7,-0.1,-2.8,-3.1,11.5,4.1,8,0.033,3
20130121,0.2,5.8,7.7,984.57,93.54,1.5,3.9,-0.9,-2.8,3.5,1.3,8,0.017,5
20130122,0.9,6.2,7.9,989.67,94.71,2.2,1.8,0.1,-0.2,7.1,0.4,8,0,4
20130123,0.3,5.8,8,993.23,92.71,2.6,1.5,-1.3,-1.6,5.1,0,0,0.017,3
20130124,-2.3,4.5,8,997.85,86.42,3.7,-0.9,-3.8,-2.9,8.7,0,7,0,1
20130125,-2.1,4.3,7.7,1003.98,82.17,2.1,-1.1,-5.2,-6.8,5.1,0,7,0,1
20130126,-2.1,4.1,6,999.9,78.75,2.6,0.9,-7.2,-8.9,8.6,0.1,8,5.783,1
20130127,2,6.2,7.7,996.15,87.67,3.3,5,-1.7,-3,8,1.8,6,1.233,2
20130128,4.7,7.5,7.2,1001.94,88,4.2,8,1.8,0.6,12.2,1.5,6,3.067,0
20130129,7.9,9.1,7.9,1002.02,85.29,10.4,10.2,5.8,4.7,19,5.9,6,0,0
20130130,11.9,11.3,7.4,1000.42,80.88,9.1,15.1,8.6,7.1,19.5,6.5,6,0,0
20130131,9,8,6.8,1005.2,69.92,8.9,11.6,7.1,6.2,20.1,0.2,6,3.9,0
20130201,7.9,9.4,8,990.64,88.29,4.8,9.5,6,5.5,13.1,17.3,6,0,0
20130202,4,7,6.9,989.48,85.54,3.6,8.3,-0.9,-2.4,11.5,3.8,8,0,0
20130203,2.5,6.1,7.5,1004.77,82.92,6.3,4.5,0.3,-0.4,20,2.7,8,0.033,0
20130204,4.6,7.9,7.9,1000.51,91.96,9,8,1.4,0.7,16,8.2,8,0,0
20130205,4.4,7,7.8,991.59,83.25,7,7.8,0.2,-0.1,19,4.3,8,0,0
20130206,1.9,6.3,8,985.14,89.38,5.6,3.7,0.5,-0.5,12.4,2.1,8,0,1
20130207,1.1,6.1,7,996.56,91.75,4.1,3,-1,-3.3,9.4,0.9,8,0.283,1
20130208,0.8,6,7.6,999.32,92.46,3.2,2.7,-4.8,-8.6,8.6,1.9,8,0.483,1
20130209,-1.7,5,6.7,1004.19,92.96,1.5,2.2,-5.5,-6.4,4.9,0.1,7,1.133,2
20130210,-3.6,3.7,4.3,998.48,79.54,2.4,0.9,-7.7,-8.6,8.9,0,0,6.6,0
20130211,-0.8,3.9,7.7,987.67,67.29,4.6,1.4,-3.3,-3.6,10.9,0,7,0,0
20130212,-1,4,7.5,996.36,69.88,3.9,0.2,-3.1,-4,9.2,0,0,0.017,0
20130213,-0.8,4.2,6.1,1008.59,73.13,1.4,2.6,-4.5,-6.5,5.7,0,7,1.517,0
20130214,-2.1,4,4.5,1006.98,77.5,1.5,1.3,-6.7,-8.4,4.4,3.5,8,5.267,0
20130215,0.6,6.1,8,1005.07,95.46,2.1,2.2,-1.1,-1.2,5.8,2,8,0,6
20130216,2.5,7,7.9,1009.81,95.67,1.9,4.7,0.5,-0.2,4.4,0,0,0,1
20130217,3.1,6.8,7.6,1008.23,89.25,2.8,5.5,0.7,-0.3,7.6,0,0,0.6,0
20130218,1.7,5.6,3,1006.08,81.63,3.3,6.4,-2.3,-4.1,8.6,0,0,6.2,0
20130219,0.6,5.8,7.4,1003.61,90.67,2.5,4,-3.2,-4.8,6.6,1.6,8,0,0
20130220,1.3,5.2,7,1005.87,77.04,4.5,4,0,-0.6,9.8,0,7,1.233,0
20130221,-0.8,3.8,7.2,1004.31,65.96,5.9,0.7,-3.5,-4.4,11.2,0,0,2.117,0
20130222,-3.4,3.6,5.6,998.58,74.83,5.3,-1.2,-5.5,-6.5,11.8,0.2,7,0.1,0
20130223,-3.2,4.1,7.9,996.47,84.5,3.8,-1.6,-4.6,-5.5,8.5,0.3,7,0,1
20130224,-1.7,4.5,7.8,999.08,84.25,1.4,0.1,-3.3,-3.5,5.3,0.8,7,0,2
20130225,-1,5,7.7,1005.02,89.38,2.8,0.3,-4.1,-6.9,6.6,0,7,0,1
20130226,0.2,5.7,6.6,1012.1,91.88,2.1,3,-4.3,-6.9,5.2,4.3,6,0,1
20130227,2.5,6.3,7.9,1014.02,86.92,4.1,3.6,1.6,1.3,8.9,0,6,0,0
20130228,2.9,6.3,8,1011.15,83.08,2.4,4.8,1.3,0.9,5.4,0,0,0,0
20130301,2.5,6,8,1009.25,81.67,3.4,3.3,1.9,1.6,7,0,6,0,0
20130302,2,5.1,4.6,1009.38,73.46,3,5.1,-3,-4.8,8.5,0,0,4.067,0
20130303,0.8,5.1,0.2,1008.13,79.83,2.7,7.1,-5.2,-6.7,8.4,0,0,9.883,0
20130304,4.3,5.5,0,1003.86,68.13,4.2,11.8,-1.1,-4,10.5,0,0,10.083,0
20130305,3.5,5.9,3.1,996.98,76.5,1.4,12.9,-4,-5.8,6.3,0,0,8.95,0
20130306,6.7,6.9,5.9,988.52,72.96,2.8,16.2,-2,-3.4,8,0,0,7.867,0
20130307,10.5,8.9,7,986.25,70.42,2.5,16.7,4.8,3.6,7.1,0.4,6,3.617,0
20130308,9.4,10,7.2,985.85,85.17,2,13.3,2.9,1.7,9.2,1.1,6,0.583,0
20130309,11,10.6,6.3,988.29,81.33,3.7,15.3,7.5,4.5,8.2,0,6,5.067,0
20130310,7.9,8.8,7.2,986.08,83.04,4,12.8,3.1,2.5,9.1,0,6,2.283,0
20130311,2.3,6.4,7.9,987.25,89.67,4.2,3.2,1.5,1.5,8.2,1.6,8,0,0
20130312,-0.2,5.7,8,984.68,93.96,4.4,2,-3.1,-3.1,8.6,4.8,8,0,0
20130313,-3.1,4.2,6.3,990.68,87.13,2.6,-0.6,-6.3,-7.6,5.8,0.3,7,0.933,1
20130314,-2,4.2,5.2,996.87,80.63,1.8,2.5,-7.6,-9,7.4,0,7,4.3,1
20130315,-0.6,3.7,3.8,1002.38,64.38,2.6,3.2,-4.5,-7.2,7.7,0,0,9.733,0
20130316,2.7,4,5.6,998.57,58.46,2.2,10.2,-5.9,-7.6,9.9,0,6,7.267,0
20130317,5.1,7.1,7.8,987.28,79.83,1.9,7.7,2.8,1.8,10,8.2,6,0,0
20130318,4.8,7.8,7.4,981.38,89.88,2.1,6.8,0.4,-1.4,8,4.3,6,0,0
20130319,5.4,7.8,7.1,986.26,87.25,5.1,9.6,1.5,0,16.7,3.7,6,2.15,0
20130320,5,7.7,7.2,990.46,88.25,4.3,9.5,0.9,-0.1,14.3,5.5,6,3.15,0
20130321,4.9,6.5,5.9,1002.68,75.63,3.6,8.6,1.8,-0.4,9.3,0,0,4.017,0
20130322,4.9,5.9,3.7,999.55,69.96,5.8,11,-0.4,-1.3,12.3,0,0,9.983,0
20130323,2.6,5.2,7.9,997.68,70.42,6.8,4.9,1,0.2,14.5,0,8,0,0
20130324,2.8,4.3,7.6,995.87,57.25,7.4,5.1,1.2,0.6,14.3,0.6,8,2.733,0
20130325,0,4.8,7.6,995.58,79.42,6.3,2,-1.9,-1.7,12.3,0.1,7,0,1
20130326,-0.3,4.4,7.9,995.38,74.17,4.9,1.7,-1.8,-3.2,9.5,0,7,0,0
20130327,0.3,4.3,5.7,994.72,69.38,4.9,3.9,-3.2,-4.1,10.1,0,0,7.333,0
20130328,3.1,5.6,6.2,992.64,72.83,3.2,8,-1.6,-3.7,8.8,0,6,3.7,0
20130329,3.1,5.2,3.5,993.35,69.25,3.4,7.7,-1.5,-4,8.8,0,7,5.183,0
20130330,3.1,5.3,7.5,990.45,70.33,4.2,7.4,-1.3,-3.6,10.1,0,0,0.033,0
20130331,2.3,4.7,7.5,995.33,66.46,3.2,5.4,-0.7,-2.3,8,0,7,0.233,0
20130401,2.4,4.4,3.5,993.88,61.75,5.1,7.6,-2.3,-4,12.5,0,0,10.233,0
20130402,2.7,4.7,4.6,993.9,63.75,4.2,6.2,-1.7,-3.3,10.4,0,0,3.567,0
20130403,4.9,5.2,6.6,996.78,60.17,5.9,8.2,2.2,0.8,12.1,0,6,1.8,0
20130404,5.7,5.4,5.4,993.62,58.79,6.1,11.5,1.5,0.1,12.1,0,0,10.05,0
20130405,3.4,5.4,8,993.69,69.67,4.8,5.9,0.6,-0.3,9.8,0,0,0,0
20130406,4.6,5.9,7.9,1002.33,69.96,3.6,6.6,3,2.7,7.1,0,6,0,0
20130407,5.1,5.6,4.1,1004.64,66.33,4,9.9,0,-2.2,10.2,0,0,9.917,0
20130408,5.8,6.4,7.6,992.6,69.25,2.7,11.1,-0.1,-2.1,7.4,0.6,6,0.933,0
20130409,7.8,8.9,7.3,988.99,84.21,3.2,11.7,3.6,2.6,14.5,10.3,6,2.517,0
20130410,9.6,9.5,7.5,993.8,79.79,6.1,12.7,6.8,6.1,15.3,3.3,8,1.45,0
20130411,12.5,12.6,7.8,989.29,86.58,5.4,16.2,8.4,7.7,13.8,33.9,6,0.083,0
20130412,11.3,10.2,6.6,992.62,76.42,6.7,15.5,9,7.6,16.9,2.1,6,4.3,0
20130413,11.5,8.8,6.5,1005.24,66.21,5,16.4,7.6,6.2,12.8,0,6,5.833,0
20130414,15.6,10.9,5.3,1008.95,64.71,1.7,23.9,8.3,7.6,7.1,0,0,9.25,0
20130415,16.9,11.8,4.7,1005.54,65,2.3,24.5,6.5,4.8,9.6,0,6,10.5,0
20130416,17.2,13.4,7.3,1006.2,69.67,3.1,22.5,12.2,10,9.9,0,6,6.767,0
20130417,18,12.6,7,1006.95,63.79,1.7,25.4,11.6,10.5,6.7,0,0,8.7,0
20130418,16,11.7,6.3,1003.91,65.33,4.2,22.1,9.5,8,13.1,0,6,5.433,0
20130419,11,7.7,7.7,1009.07,60.54,2.7,15,7.1,5.4,7.9,0,0,1,0
20130420,9.5,8.5,7.8,1009.43,71.67,5,10.6,8.1,6.8,12,1.3,6,0,0
20130421,10.4,8.9,8,1004.25,70,2.3,12.4,8.8,8.4,5.7,0,6,0,0
20130422,12.1,9.9,7.9,1003.3,70.42,2.8,15.4,9.6,9.3,6.1,0,0,0,0
20130423,12.9,9.2,7,1008.05,64.58,3,18.6,7.2,5.5,10,0,0,5.033,0
20130424,13.9,10.3,3.1,1011.61,68.67,2,22.2,4.4,3.2,8.6,0,0,12.817,0
20130425,16.2,11.5,0.3,1008.56,67.42,1.1,25.5,6.2,4.4,4.8,0,0,13.083,0
20130426,13.9,13,5.8,997.09,82.96,3,22.1,8.1,5.8,9.8,15.3,6,2.117,0
20130427,7.2,9.4,7.8,993.32,92.08,4.4,12.1,6,5.7,10.6,10.3,6,0,0
20130428,8.2,9.3,7.9,1000.79,85.88,2.1,10.4,6.1,4.7,6,0,6,0.017,0
20130429,10.1,10.4,7.8,1004.53,84.54,2.2,14.4,6.8,6.7,7.6,0,6,2,0
20130430,10.6,11.6,7.8,1005.6,90.83,4.2,13.5,9.5,9,9.4,2.9,6,0,0
20130501,12.5,12.2,7.8,1005.12,84.42,3.9,15.9,8.7,8.2,9.2,0.2,6,0.283,0
20130502,14.6,13,6.5,1003.51,78.71,2.8,19.4,8.1,7,7.3,0,6,5.267,0
20130503,13.2,13.3,7.5,1001.19,87.67,2.7,15.2,11.7,11.2,8.1,31.2,6,0,0
20130504,12.4,13.5,6.2,1004.63,93.46,2.5,15.1,9.3,6.8,6.6,6.1,6,0.933,0
20130505,14.3,12.1,1.5,1007.51,76.38,2.5,21.3,5.7,4,9.7,0,0,12.4,0
20130506,15.8,13.3,4.4,1003.15,75.63,3.4,22.7,7.9,6.4,11.1,11,6,10.933,0
20130507,15.1,14.3,7.3,1000.91,84.63,2.8,20.1,9.7,8.2,9.6,0,0,5.767,0
20130508,16.1,13.2,3.7,999.45,74.54,2.1,23.2,7.8,6.3,8.4,2.1,6,10.567,0
20130509,16.8,16,7.4,1000.19,84.42,3,19.8,13.7,13.2,8.8,2.6,6,4.383,0
20130510,13.9,12.2,7.6,1002.59,77.42,3.9,17.2,11.9,11.4,11,0,6,3.817,0
20130511,12.5,11.8,6.7,1002.64,81.25,3.1,16.7,9.6,7.8,10.1,8.9,6,2.883,0
20130512,10,10.4,6.9,1003.33,85.33,3.9,13.4,8,7.2,16.6,7.3,6,2.117,0
20130513,11.2,10.9,7.8,1003.78,81.46,4.6,13.9,8.3,7.4,12.6,0.6,6,0,0
20130514,13.9,12,6.6,996.33,76.42,3.1,18.8,8.7,7.4,10.4,0.7,6,5.383,0
20130515,14,13,6.5,988.45,81.88,2.3,19.5,7.5,6.3,9.9,0,6,3.583,0
20130516,12.6,13.5,7.6,983.81,92.38,2.3,15.9,8.6,7.2,5.5,2.4,6,0.267,0
20130517,11.9,12.4,7.9,987.58,89.33,3.6,14,10.9,10.6,7.9,0.6,6,0.033,0
20130518,15.4,11.9,6.1,993.28,70.46,2.8,21.5,10,9.5,8.3,0,6,10.2,0
20130519,11.7,12,7.8,994.45,87,4.4,13.2,10.4,9,11.1,9.5,6,0.633,0
20130520,11.5,11,7.5,997.71,81.08,6.8,14.4,9.7,9.1,14.8,0.2,6,2.55,0
20130521,12,11.6,7.5,997.22,82.58,4.7,15,9.6,8.7,10.2,3.4,6,0.7,0
20130522,10.7,11.1,7.8,997.98,85.92,3.7,13.1,7.5,6.7,8.7,0.8,6,0.05,0
20130523,7.9,9.4,7.4,995.49,87.96,4.1,11.3,4.5,3.8,11.3,7,6,0.65,0
20130524,7.2,8,6.7,997.7,80.17,2.1,12.7,2.5,1.7,7.9,0,6,3.367,0
20130525,8.7,8.5,6.3,998.83,77.38,2.1,15.2,1.1,0.4,8.1,2.1,6,8.4,0
20130526,8,9.9,7.8,999.46,92.25,6.4,8.6,7.6,7,14.5,19.3,6,0,0
20130527,12.6,10.2,4.8,996.89,72.54,4.7,19.1,5.8,4.5,12.2,0,0,6.7,0
20130528,13.6,11.2,4.1,989.92,75.29,2,23.1,4.2,2.9,15.7,13.2,6,10.5,0
20130529,10.2,11.3,7.8,989.96,90.54,4.3,13.8,7.9,6.4,10.2,6.2,6,1.233,0
20130530,11.9,10.1,6.2,993.21,74.38,2.2,17.5,4.1,3.2,7.2,19.4,6,10.833,0
20130531,12,13.4,7.9,991.52,95.46,3.9,15.5,9.4,9.3,11.9,44.8,6,0,0
20130601,13.6,14.3,7.7,999.04,91.67,2.3,17.8,11.9,11.7,6.7,26,6,0.3,0
20130602,14,10.2,6.4,1006.92,65.46,2.8,18.4,9.4,8.3,10.9,0,0,9.467,0
20130603,12.2,9.5,7.5,1010.16,66.58,3.1,14.6,10.3,8.5,9.4,0,6,0.733,0
20130604,14.6,11.6,3.4,1005.76,71.71,2.7,20.5,8,7.3,8.4,0,0,12.367,0
20130605,17.1,13.2,3.5,1002.8,69.96,3.4,24.2,8,6.9,9.7,0,0,14.5,0
20130606,18.3,12.5,1,1004.23,62.71,3.2,24.7,12,9.7,10.1,0,0,14.733,0
20130607,19.3,14.9,1.4,1004.14,68.21,3.2,25.6,12,10.6,9.4,0,0,14.433,0
20130608,20.5,15.9,3.5,999.59,68.33,2.8,27.1,11.7,10.3,9.4,10.4,6,14.15,0
20130609,18,15.7,6.4,995.25,77.13,3.2,23.1,14.4,13.6,10.5,4.3,6,6.983,0
20130610,14.9,15.6,7.8,997.23,91.75,2.4,16.4,12.6,11.4,7.8,1.4,6,0,0
20130611,17,14.8,5.2,1003.18,78.46,2,22.5,11.7,10.9,8.1,0,6,8.35,0
20130612,18.1,16,7.2,1005.35,78.46,2,24.1,11.9,11.3,6.9,0,0,4.6,0
20130613,20.1,17.3,5.2,1002.96,75.75,3.2,28.3,12.9,12.3,17.6,3.2,6,12.7,0
20130614,15.4,12.9,6.1,1006.09,75.25,3,20.4,10.5,9.7,8.2,0,0,8.333,0
20130615,17.5,14.7,6.5,1001.4,75.58,3.1,24.1,9.4,8.3,11.9,0,0,6.717,0
20130616,19.5,15,5.6,1001.92,68.79,2,26.2,12.2,10.3,7.3,0,0,13.45,0
20130617,24.6,20.5,3.4,997.96,67.5,2.6,34.4,16.1,14.8,7.3,0,6,14.567,0
20130618,27.3,22.3,3.2,999.47,63.79,2.7,33.4,20.8,19.6,9.7,0,0,13.15,0
20130619,27.3,23.2,6.3,996.26,67.25,2.3,33.8,20.5,19.1,6.5,0,0,13.533,0
20130620,22.5,21,6.8,998.24,77.96,3.3,27.7,14.5,14.7,31.3,9.7,8,7.283,0
20130621,18.4,15.7,4.8,1001.86,75.54,4.4,23.4,13.3,12.2,13.7,0,0,7.3,0
20130622,18.9,15.5,3.9,1002.71,72.13,3.3,23.4,11.6,10.5,11.2,0.4,6,11.233,0
20130623,17.2,13.3,6,1002.17,68.79,5.6,20.3,14.8,14.4,14.6,0.4,6,7.683,0
20130624,14.9,13.6,7.3,1006.72,81.04,4,19.1,12.6,12.3,10.6,3.1,6,2.7,0
20130625,12.7,13.2,7.3,1011.33,89.58,2.7,15.3,10.6,9.9,6.4,7.6,6,0.733,0
20130626,13.5,11.3,6.8,1013.64,75.38,1.5,17.3,8.8,7.4,5.2,0,0,4.617,0
20130627,12.6,12.6,7.3,1009.7,86.21,2.7,16.7,9.9,9.2,8.3,3.4,8,2.117,0
20130628,14.9,12.2,6.4,1007.02,74.08,2.9,20.6,9,7.6,8.3,1.7,6,9.117,0
20130629,15.8,15.2,7.8,1005.33,84.5,4.1,19.2,12.8,12.2,11.7,2.1,6,0.983,0
20130630,16.4,12.8,5.8,1009.13,70.29,1.5,21.3,10.7,9,6.9,0,0,7.9,0
20130701,17.8,14.4,3.7,1004.4,73.5,1.5,25.3,8.7,7.7,5.8,0,0,13.683,0
20130702,20.3,16.3,6.2,1000.81,71.71,2,26.9,12.4,11.1,7,0,6,12.967,0
20130703,18.2,18.5,7.6,998.43,89,4.2,20.5,16.6,16.2,12,9.2,6,0.833,0
20130704,18.6,18.2,6.1,1007.21,85.5,3.1,23.2,13.7,11.8,9.6,0.5,6,3.283,0
20130705,18.8,16.6,2.7,1013.18,78.08,2,25.2,12.1,10.6,5.3,0,0,11.867,0
20130706,21.5,17.4,2.3,1012.57,70.83,3.4,27.7,13.7,12.6,9.7,0,0,13.233,0
20130707,22.5,16.8,1.1,1012.51,63.79,4.2,28.8,16.6,15.1,11.2,0,0,14.2,0
20130708,22.6,15.1,2.7,1012.11,56.83,4.4,28.8,16.1,14.3,11.8,0,0,14.567,0
20130709,22.4,16.4,6,1007.69,62.83,3.5,29.6,15.1,14,10,0,0,12.967,0
20130710,22.3,16.2,2.4,1003.29,63.58,3.5,29.1,13.6,12.6,12.1,0,0,14.217,0
20130711,18.9,12.7,5.3,1004.8,59.67,4.1,24.1,12.6,10.9,8.4,0,0,9.1,0
20130712,18.9,12.8,2.6,1005.86,61.5,3.2,25.6,11.8,10.2,9.5,0,0,13.95,0
20130713,20.2,13.4,1.5,1006.08,60.08,3.1,27.1,11.5,10.6,8.2,0,0,14.1,0
20130714,20.6,14.2,3.8,1007.27,61.79,2.6,27.6,11.2,10,7.2,0,0,13.4,0
20130715,20.4,14.3,4,1008.05,62.5,1.9,26.7,13.1,11.5,9.1,0,0,13.25,0
20130716,21.9,13.5,1.5,1007.27,57.04,2.5,30,11.4,10.1,8.2,0,0,14.35,0
20130717,23,15.2,6,1006.52,56.71,3.3,30.9,14.9,13.1,9.7,0,0,6.833,0
20130718,24.6,15.6,6,1005.93,52.08,4,31.3,19.8,18,10.9,0,0,6.883,0
20130719,24.9,15.9,1,1005.06,53.25,4.4,31.8,17.8,16.1,11.1,0,0,14.017,0
20130720,24.5,16.9,1.6,1004.13,57.04,3.7,31.1,17.4,15.7,11.9,0,0,14.317,0
20130721,25.3,15.3,0.3,1003.87,50.67,3.3,33.1,16.7,15.5,8.5,0,0,14.267,0
20130722,25,16.3,1.3,1001.7,56.88,1.6,34.1,14.6,13.5,6.1,0,0,14.117,0
20130723,24.7,18.8,5.9,999.13,64.25,2.3,33.7,16.3,15.7,14,0.7,6,9.083,0
20130724,21.8,21.8,6.4,1001.05,83.96,2.8,26.6,17.9,16.5,10.7,2.5,6,6.233,0
20130725,23.6,21.5,2.2,1001.8,76.33,1.7,30,16.7,15.7,9.9,0,6,10.35,0
20130726,25.5,21.3,4.9,999.51,69.33,1.7,33.3,17.2,15.7,9.7,0,6,9.567,0
20130727,28,20.2,3.6,994.73,60.21,2.4,38.1,17.8,16.7,11.9,0.9,8,13.25,0
20130728,23.1,22.8,7.3,998.47,82,2.1,28.7,18.8,18.6,8.5,6.9,6,3.083,0
20130729,19.5,20.4,7.6,1002.57,89.96,3.2,22.3,17.7,16.7,12.9,15.2,6,0.3,0
20130730,21.4,17.1,7.4,1006.13,68.58,4.6,26.5,16.8,15.4,11.5,0,6,7.767,0
20130731,22.7,18,4.2,1005.65,66.79,4.1,27.8,16.1,14.7,10.8,0,0,7.45,0
20130801,24.1,18.4,0.3,1001.88,67.29,1.7,33.9,14,12.3,7.3,0,0,14,0
